KEY,German
CREATURE_DESC_92,Sie ist das Genie aus dem Turm der Weisen und konnte die Formel für Runenmagie wiederherstellen. \nMomentan ist sie die Geldgeberin Orvels und die oberste Gildenleiterin aller Gilden.\nMithilfe starker analytischer Fähigkeiten und Runenmagie fesselt sie ihre Feinde.
CREATURE_NAME_93,Loman
CREATURE_TITLE_93,Torwächter des Vertrauens Loman
CREATURE_DESC_93,"Der Torwächter der Orvel-Monarchie.\nOhne königliche Erlaubnis kommt niemand auch nur einen Schritt weiter.\nDie große Macht seiner Hellebarde zwingt seine Feinde, vor ihm niederzuknien."
CREATURE_NAME_94,Juno
CREATURE_TITLE_94,Köchin der Helden Juno
CREATURE_DESC_94,"Eine der besten Köche von Orvel.\nIhre kulinarischen Künste decken alles ab, von kleinen Happen bis hin zu Luxusgerichten.\nIhr Essen heilt den Körper und erfüllt das Herz mit Mut."
CREATURE_NAME_95,Nicky
CREATURE_TITLE_95,Grausame Kerkermeisterin Nicky
CREATURE_DESC_95,"Die Anführerin der Wache im Kerker von Orvel, wo die schlimmsten Monster gefangen gehalten werden.\nSie versetzt alle Monster in Angst und Schrecken, denn ihre Fähigkeiten und ihre Stärke stehen denen von Arenabiest Gladi in nichts nach.\nIhr mächtiger Streitkolben zerschmettert die Knochen ihrer Gegner und reißt sie in Stücke."
CREATURE_NAME_96,Dosarta
CREATURE_TITLE_96,Wind der Reinheit Dosarta
CREATURE_DESC_96,"Eine Elfenprinzessin, die den Turm der Herausforderung im Königreich Elidora bewacht.\nSie weiß über antike Artefakte und ihre Macht besser Bescheid als jeder andere."
CREATURE_NAME_97,Hanus
CREATURE_TITLE_97,Meisterin des Feuers Hanus
CREATURE_DESC_97,Die jüngste Ausbilderin der Gildenallianz-Kommandozentrale. Ein Genie der Waffenmodifikation und Strategiebildung.\nSie vernichtet ihre Feinde mithilfe selbstentwickelter Schusswaffen.
CREATURE_NAME_98,Cain
CREATURE_TITLE_98,Unsterblicher Gottkönig Cain
CREATURE_DESC_98,"Der mächtige Gottkönig aus dem alten Sekireinel.\nEr ist unsterblich und wird ewig so bleiben, solange die Wüste existiert, weil er seine Seele an die Wüste gebunden hat.\nCain greift mit den Chakrams, dem Symbol der Autorität von Gottkönig, durch Telekinese an."
GETHERO_DESC_1,"Der auserwählte Krieger des Heiligen Schwertes Aea, das Schwert, das die Welt bereits einmal rettete.\nEr kann Feinde zurückwerfen und sich selbst mit der Macht des heiligen Schwertes stärken."
GETHERO_DESC_2,"Kasels Kindheitsfreundin. Sie ist eine Priesterin, die der Göttin dient. Sie heilt und beschützt ihre Gefährten mit der Macht des Lichts.\nMit dem Segen der Göttin kann sie die magischen Kräfte und Resistenzen einer Person erhöhen."
GETHERO_DESC_3,"Eine Zauberin aus dem Roten Turm. Dieses mutige Mädchen benutzt explosive Feuermagie, um mehrere Feinde zu verbrennen\nund fügt ihnen sogar größeren Schaden zu, indem sie die Glut explodiert."
GETHERO_DESC_4,"Ein ehemaliger Meuchelmörder mit einer dunklen Vergangenheit. Er ist auf einzelne Ziele spezialisiert\nund greift aus toten Winkeln mit starken, endlosen Angriffen an."
GETHERO_DESC_5,"Ein Barbar, der über die schneebedeckten Ebenen des Frostlandes herrscht.\nEr zerstört die feindliche Moral mit ohrbetäubenden Schreien und stürmt wie ein Sturm auf seine Feinde zu."
GETHERO_DESC_6,"Ein legendärer Drachentöter, der zahlreiche Drachenjagden hinter sich hat.\nTrotz seiner kleinen Statur kann er mit seinem Schildschlag feindliche Formationen zerstören, meist gefolgt von einem tödlichen Axtschwung."
GETHERO_DESC_7,"Ein weißer Goblin, extrem begabt in mechanischer Ingenieurskunst. Er verursacht Explosivschaden mit seiner Handkanone, unterbricht Feinde mit Spezialkugeln und verursacht tödlichen Schaden an ihnen."
GETHERO_DESC_8,"Als langjähriger Orkhäuptling des Himmel-und-Wind Stammes\nbenutzt er Elementarkräfte mithilfe des Himmels und des Windes.\nMächtige Blitze paralysieren Feinde, während Gefährten vom Wind geheilt und gestärkt werden."
GETHERO_DESC_9,"Ein kaltblütiger, hedonistischer Dämon.\nMit ihrer großen Sense sammelt sie die Seelen ihrer Feinde.\nSie erscheint plötzlich bei den Feinden auf und schlitzt alle um sie herum auf."
GETHERO_DESC_10,"Die Elfenprinzessin mit der erhabenen Aura dient als Wächterin des heiligen Waldes.\nMit Mondenergie gefüllten Pfeilen verfolgen sie ihre Feinde,\während ihre Windenergie-erfüllten Pfeile ihre Feinde gnadenlos niederstrecken."
GETHERO_DESC_11,"Einst war sie die Heilige, die den Retter der alten Welt segnete.\nDie verfluchte, wütende Krähe schießt scharfe Federn\nauf die Feinde und bricht die feindliche Formation auf."
GETHERO_DESC_12,"Die legendäre Piratin, verflucht und in ein kleines Mädchen verwandelt.\nIhre Präzision mit ihren Kanonenbällen sucht ihresgleichen."
GETHERO_DESC_13,"Die Elfdruidin, die den menschlichen Streitkräften dabei half, die Invasion des Dunklen Lords zurückzuschlagen.\nMit der Macht der Natur greift sie ihre Feine mit Bäumen an."
GETHERO_DESC_14,"Eine besonnene Jägerin einem gezähmten, gepanzerten Biest.\nIhr Boomerang schneidet ihren Feinden den Weg ab, während die gewaltige Bestie ihre Feinde mit ihrem kraftvollen Gebiss auseinanderreißt."
GETHERO_DESC_15,"Kasels 'älterer Bruder'. Ein wahrer Ritter, der seine Verbündeten wie eine Mauer aus Stahl beschützt.\nSeine Fähigkeit, Angriffe der Feinde abzublocken und sie gleichzeitig niederzuschlagen hat ihm seinen Ruf als 'Festungsmauer' eingebracht."
GETHERO_DESC_16,"Halb Mensch und halb Tier, führt diese Kreatur die Seelen mithilfe einer Seelenlampe.\nHeilt Gefährten mit der Kraft der Seelen.\nUnterbricht Feinde oder regeneriert die Mana Verbündeter mithilfe der Seelen."
GETHERO_DESC_17,"Ein Dunkelelf, der Feinde aus dem Schatten heraus jagt.\nSeine brutale Armbrust durchdringt Feinde mit pechschwarzer Dunkelheit."
GETHERO_DESC_18,"Eine Söldnerin mit einem leichten, einhändigen Schwert.\nWeicht Angriffen geschickt aus\nund durchbohrt ihre Feinde mit ihrer Schwertspitze."
GETHERO_DESC_19,"Ein Zauberer, der durch einen Fluch die Magie des Eisdrachen beherrscht.\nEr beschwört mächtige Eismagie, um Feinde einzufrieren."
GETHERO_DESC_20,Ein Ritter mit einer riesigen Lanze und einem Riesenschild.\nWidersteht feindlichen Angriffen mit absoluter Kraft\nund durchbricht Feindlinien mit ihrer Lanze.
GETHERO_DESC_21,"Eine Harpie, die auf Nahkampf mit ihren Fäusten spezialisiert ist.\nBewegt sich schnell zwischen den Feinden und verursacht Chaos in ihren Rängen.\nVernichtet Feinde mit verheerenden Schlagkombinationen."
GETHERO_DESC_22,"Eine Scharfschützin, die aus einem Reich mit extrem kalten Bedingungen stammt.\nSie zielt mit absolut ruhiger Hand, egal in welche Situation. Je mehr sie sich konzentriert, desto tödlicher wird sie."
GETHERO_DESC_23,"Ein Dämonenritter, der die Lava der dunklen Mächte verwendet.\nFügt Feinden unerträgliche Verbrennungen zu und steht lange Kämpfe mir ihrer granitartigen Verteidigung durch."
GETHERO_DESC_24,"Ein freilaufender Priester des Lua-Ordens.\nEr verwendet heilige Explosionen, um die Gruppe zu beschützen. Die Explosionen heilen Verbündete, während sie Feinden Schaden zufügen."
GETHERO_DESC_25,"Dieses Mädchen wurde untot nach einer Schlacht gegen die Dunklen Mächte in der Vergangenheit.\nSie hat immer ihren Sarg dabei, in dem sie schläft.\nSie erholt sich, indem sie ein Mal des Todes auf ihren Feinden hinterlässt."
GETHERO_DESC_26,"Eine adelige Dame aus Orvelia.\nEin Genie, das den Titel 'Violett' im Turm der Weisen erhielt.\nMit ihrem prunkvollem Sonnenschirm schießt sie Energiestrahlen auf ihre Feinde."
GETHERO_DESC_27,Der Schreiber der königlichen Großbibliothek Orvelias.\nMithilfe von Runen heilt er Verbündete und löscht Stärkungszauber von Feinden.
GETHERO_DESC_28,Vize-Hauptmann der kaiserlichen Garde.\nSeine Schallwellen-Klinge schneidet sogar Magie.\nEr kann die gefährlichsten Feinde zuerst ausschalten.
GETHERO_DESC_29,"Ein Kind unbekannter Herkunft, bewaffnet mit einer riesigen Schleuderwaffe.\nIhre Projektile schlagen härter zu, je weiter sie fliegen."
GETHERO_DESC_30,"Eine Priesterin, die die Oase in der Aegina-Wüste bewacht.\nEin Wasserdrache, der bereits seit Äonen lebt.\nIhr Wasser besitzt mächtige Heilfähigkeiten."
GETHERO_DESC_31,"Ein hochrangiger Engel, der zur Menschenwelt hinabstieg, um die wütenden Dämonen zu bestrafen.\nEr saust durch die Lüfte und feuert Lichtpfeile auf die Missetäter."
GETHERO_DESC_32,"Schon vor 100 Jahren kämpfte diese Vampirprinzessin an der Seite der Helden. Als unsterblicher Vampir verfügt sie über unglaubliche Kräfte, mit denen sie ihre Untertanen befehligt."
GETHERO_DESC_33,"Ein heterochromischer Magier, der Raum kontrollieren kann. Seine Kräfte reißen Dimensionsräume auf, aus denen zahllose Schwerter herausschießen."
GETHERO_DESC_34,"Ein Genie der Technomagie, die hofft, eines Tages ihre Magie allen zugänglich zu machen. Ihr technomagischer Golem ist ihre Waffe, mit dem sie ihre Feinde bekämpft."
GETHERO_DESC_35,"Auch Lied des Silbernen Wahnsinns genannt. Ein taktloser Mann ohne jegliches Verantwortungsgefühl. Aber in der Schlacht wird er zum unantastbaren Silberwolf, der das Schlachtfeld mit Blut tränkt."
GETHERO_DESC_36,"Ein nobler Held, welcher die Reiche der Menschen schon seit Ewigkeiten vor Dämonen schützt. Mit einem von der Göttin gesegneten Pfahl zerschmettert er seine Feinde."
GETHERO_DESC_37,"Ein Elite-Assassine der Lachenden Masken, und ein ehemaliger Kollege von Roi.\nIn ihrer Vergangenheit jagte sie Verräter ihrer Organisation.\nIhre scharfen Klingen verfehlen nie ihr Ziel."
GETHERO_DESC_38,"Als Mischling aus hochrangigem Dämon und Mensch erleidet Ezekiel ein verfluchtes Dasein. Mit seinem mächtigen, rechten Dämonenarm zerfetzt er seine Feinde."
GETHERO_DESC_39,"Eine Femme Fatale und Besitzerin der Goldenen Kneipe. \nIhre leidenschaftliche, erotische Aura wird ihrem Ruf gerecht. \nSie feuert ihre Verbündeten mit verführerischen Tänzen an."
GETHERO_DESC_40,"Erster Ritter der verloren geglaubten Republik der Grauen. Er durchwandert die Welt auf der Suche nach seiner verschollenen Lehnsherrin, Jane. Sein Doppelspeer ist eine gefährliche Waffe, die nur darauf wartet, den nächsten Gegner zu durchbohren."
GETHERO_DESC_41,In Zeiten der Not sprang sie als Ersatz für Priester und Heiler ein und lernte so ihre Kunst. Die Medizin aus ihrer Mega-Nadel stärkt Verbündete und schwächt Feinde.
GETHERO_DESC_42,"Ein Uhrenmacher, der von den heiligen Tieren namens Redpur verflucht wurde. \nSeine magische Uhr attackiert und versteinert Feinde \nund erlaubt es seinen Verbündeten, ihre Skills schneller zu benutzen."
GETHERO_DESC_43,"Ein abtrünniger Dämon, der andere Dämonen verschlingt, um stärker zu werden.\nSie reiste durch den Riss zwischen den Dimensionen, um mächtige Dämonen in der Materiellen Welt zu jagen.\nIhre Stacheln reißen klaffende Wunden in ihre Feinde."
GETHERO_DESC_44,"Ursprünglich hatte sie eine der höchsten Positionen in der Armee von Orvelia inne, arbeitete dann aber als Zofe für die geniale Zauberin Aisha; die einzige Tochter der noblen Daphnel Pon Familie. Mit ihrer riesigen Hellebarde teilt sie tödliche Schläge aus."
GETHERO_DESC_45,"Eine wandernde Barbarenkriegerin, immer auf der Jagd nach Monstern, die Menschen bedrohen. \nSie ist als die Einsame Schlächterin des Wahnsinnigen Drachen Svelta bekannt. \nIhre massiven Pfeile können sogar Festungsmauern durchschlagen."
GETHERO_DESC_46,"Ein Abkömmling des uralten Gottkönigs. Ein kultivierter junger Mann, der sich erhob, um die Wüste zu verteidigen. Der Sandsturm, den er mit seinem Pfeil beschwört, verschlingt seine Feinde und tilgt sie aus der Welt."
GETHERO_DESC_47,"Yuria ist eine der besten Schneiderinnen des Kontinents – jeder, der es zu etwas gebracht hat, will ihre Gewänder kaufen. Sie liest die Schicksale ihrer Kunden und näht sie mit Nadel und Faden nach. Sterne tanzen auf ihrer Nadel und ihr Faden hinterlässt Lichtspuren auf allem, was er berührt."
GETHERO_DESC_48,"Handwerkerin und Besitzerin der Musikinstrumentenwerkstatt Accelerando. Sie ist heimlich in der Widerstandsgruppe tätig und arbeitet oft als Verbindungsperson. Ultraschallwellen werden von einem selbst gemachten Spezialinstrument abgeschossen, um ihre Verbündete zu ermutigen oder den Feind zu verwirren."
GETHERO_DESC_49,"Eine Sternenstaub-Astrologin und Performerin, die durch die Welt reist. Anstatt eine Pilgerfahrt zu unternehmen, wie die Mitglieder der Hexenvereinigung, sucht sie nach ihrem Seelenverwandten, der ihr einst im Traum begegnete. Ihre umherfliegenden Tarotkarten greifen weiter wegstehende Feinde an."
GETHERO_DESC_50,"Eine über den Kontinent wandernde Händlerin, mit Giften ausgerüstet für jene, die sie brauchen. Sie benutzt ein Blasrohr, um ihre Feinde zu vergiften und auszuschalten."
GETHERO_DESC_51,"Als Ritterin des gerechten Himmels bestraft sie das Böse mit ihrem Schwert und schützt die Schwachen mit ihrem Schild. Sie stieg herab, um die Dämonen zu besiegen, die das Erdenreich bedrohen. Mit wunderschönem Schwert und Schild zerschmettert sie ihre Feinde und schützt ihre Kameraden mit ihrem Licht."
GETHERO_DESC_52,"Früher war er Marineoffizier, doch jetzt ist er ein Kopfgeldjäger und Problemlöser. Er ist zynisch und misstraut prinzipiell jedem. Seine Waffen werden in drei Kategorien klassifiziert."
GETHERO_DESC_53,"Eine hochrangige Dämonin, die 30 Millionen Arten von Flüchen in sich trägt. Sie ist fasziniert vom Willen der Menschen, die sich nicht dem Schmerz und Leid unterwerfen. Sie benutzt Pfeil und Bogen der Verderbnis, um ihre Feinde mit verschiedenen Flüchen zu belegen."
GETHERO_DESC_54,"Ein Geist, geboren aus einer Verschmelzung zahlloser Leben, die auf ungerechte Weise verendeten. Trotz ihrer Herkunft ist Lavril erstaunlich naiv und unschuldig. Mithilfe ihrer Geisterkräfte saugt sie ihren Feinden die Lebensenergie ab."
GETHERO_DESC_55,"Seria ist die 101. Erbin der ShadowHilt, einer Familie von Jägern, die nichtmenschliche und übernatürliche Wesen erlegen. Sie kam als Vampirjägerin nach Orvelia und wollte sich an ihrer Schwester rächen, die sich in einen Vampir verwandelt und ihre Kameraden ermordet hatte. Sie versucht außerdem, ihre kleine Schwester zu retten und sie von ihrem Leid zu erlösen."
GETHERO_DESC_56,"Sie war eine Vampirjägerin, genau wie ihre Schwester Seria. Jedoch wurde sie von ihrer eigenen Macht verdorben, woraufhin sie ihre Kameraden tötete und beschloss, selbst ein Vampir zu werden. Nachdem sie den Hochvampir, der sie verwandelt hatte, getötet und dessen Kräfte absorbiert hatte, entglitt sie Seria, ihrer älteren Schwester und einzigen Überlebenden, und ging zu Orvelia."
GETHERO_DESC_57,"Ein blaues Drachenmädchen, das gerade die Jungtierphase hinter sich hat und die Schwester von Laias, der Priesterin des Wassers. Obwohl sie noch jung und unerfahren ist, zahlen diejenigen, die auf sie herabsehen, meist einen hohen Preis dafür. Sie nutzt die unermüdliche Energie des Wassers, um ihre Feinde zu dezimieren."
GETHERO_DESC_58,Eine Tänzerin aus einem Nomadenstamm in der Aegina-Wüste. Ihr Tanz lässt die Herzen der Menschen schmelzen und ihre scharfen Klingen nehmen ihren Feinden das Leben.
GETHERO_DESC_59,"Der Hohepriester von Lua und Freys Vorgesetzter. Der Glaube von Lucias ist stark genug, um Luas Segen herbeizurufen. Gegenstände, die von ihm gesegnet werden, erhalten die Macht des Lichts und werden zu effektiven Waffen im Kampf gegen Dämonen."
GETHERO_DESC_60,"Die Kommandantin der Velchia, Magieritter des Kaiserreichs, die mit modernsten Technomagie-Waffen ausgestattet sind. Die Ritter, die allesamt Vernichtungsspezialisten sind, wurden unter ihrem Kommando noch nie besiegt. Chrisha ist ein starker Ritter, der seine Feinde mit der Macht des Lichst überwältigt."
GETHERO_DESC_61,"Der Nachkomme eines Schwarzdrachen, der dunkle Blitze kontrollierte. Er kämpft dafür, die Welt von den Dämonen zu befreien, insbesondere den Draconics. Die Energie der dunklen Blitze, mit der sein Bunkerbrecher erfüllt ist, durchdringt die Verteidigung des Feindes."
GETHERO_DESC_62,"Die Prinzessin von Orvelia liebt ihre Untertanten sehr. Ihr Schwert schwingt sie, um die Schwachen zu verteidigen und wie ein wahrer Ritter für Gerechtigkeit zu kämpfen. Mit ihrem magischen Großschwert verhindert sie Magie und schneidet durch ihre Gegner."
GETHERO_DESC_63,"Ein Genie, welches sogar dem Turm der Weisen bekannt ist, ohne Mitglied zu sein. Ihr wurde der Titel 'die Blaue' verliehen, aber in Wahrheit ist sie ein von Menschen geschaffener Homunculus. Ihre Blitzkugeln hinterlassen nicht mal so etwas wie Asche."
GETHERO_DESC_64,"Die Königin von Pentheonia, des Eisernen Königreiches, welches im Kampf gegen die Dämonen vor 1000 Jahren nicht einen Zentimeter zurückwich. Das strahlende Licht ihres Stabes verbrennt Gegner im Namen des Gesetzes zu Asche."
GETHERO_DESC_65,"Die Assistentin und Zofe der Erzmagierin 'die Blaue', Sonia. Sie fügt sich ganz Sonias Wünschen an, die ihre Auftraggeberin, Schwester und Freundin ist. Mit ihren scharfen Augen und ihrem noch schärferen Verstand sie ihren Dolch geschickt an den Schwachpunkten des Feindes an."
GETHERO_DESC_66,Dieses geheimnisvolle Mädchen heilt Leute mithilfe ihrer bezaubernden Melodien. Ihre wunderschöne Stimme und die lieblichen Klänge ihrer Zauberharfe haben heilende Wirkung.
GETHERO_DESC_67,"Ein menschenähnlicher Maschinengolem, der von einer Technomagierin einer längst vergessenen Zivilisation erschaffen wurde. Sein Körper ist eine Kombination aus uralter Technologie und dem Inbegriff der Technomagie. Er ist eine mächtige Waffe, die Feinde mittels Fokus-Feuer vernichten kann."
GETHERO_DESC_68,"Die junge Anführerin eines Barbarenstamms, der tief im südlichen Dschungel lebt. Sie hat das dämonische Blut und die Dämonischen Augen der Versteinerung von ihren Vorfahren geerbt. Sie macht ihre Gegner bewegungsunfähig und erledigt sie mit brutalen Schlägen."
GETHERO_DESC_69,"Der gefährlichste Mann der geheimen Glücksspielwelt. Er hat die seltene Fähigkeit, die Gedanken anderer Leute zu lesen. Sobald sich jemand von seinen Würfelkünsten ablenken lässt, ist das Spiel so gut wie verloren."
GETHERO_DESC_70,"Ein Mädchen mit einem ausgeprägten Gerechtigkeitssinn. Sie möchte stets anderen Stärke einhauchen. Sie bestraft Dämonen, die Leute schikanieren, mit ihren technomagischen Stiefeln, die mächtig genug sind, um ihre Feinde zu pulverisieren."
GETHERO_DESC_71,"Besonderer Dank an unserem Gewinner des Globalen Konzept Design Wettbewerbs [87CEFA]Mochi00 (JPN)[-]\nEine Tierhybrid-Frau, die über übernatürliche Kräfte verfügt.\nAls kleines Mädchen wurde sie von Dämonen entführt und ihr Körper durch Experimente in Kristallen verwandelt.\nDas Mädchen, das entkommen konnte, bekämpft nun ihre Feinde mithilfe der Rotpurpuren Kristallen."
GETHERO_DESC_73,"Ein Testsubjekt, das sich nicht an seine Vergangenheit erinnern kann. Er ist ein Berserker, der sich mit seiner unbändigen Macht in die Schlacht stürzt. Eine mächtige Waffe, die alles vernichtet, was sich ihm in den Weg stellt."
GETHERO_DESC_75,"Weiser der Eidechsenmenschen, die Ureinwohner des in der Nähe des vom Reich besetzten Eretana-Sees. Er schloss sich vor 8 Jahren der Widerstandsbewegung (Résistance) an, um seine Heimatstadt zurückzuerobern, die gewaltsam unterdrückt wird. Er wirft seine Feinde mit traditioneller Magie seines Stammes ins Chaos."
