KEY,Portuguese
CREATURE_STORY_38,"O filho de Lucikiel é um poderoso oficial Demônio que derrubou a República Gray. Geralmente atencioso e cuidadoso, ele é na verdade meio Humano. Em batalha, seu sangue Demoníaco assume o controle e o transforma em uma criatura arrogante e violenta. Ele herdou o poder do seu pai, a quem nunca chegou a conhecer. No entanto, ele tem orgulho do seu poder e não tenta escondê-lo. Visto ser parcialmente Demônio, apenas um de seus braços passa pela transformação. No entanto, mesmo esse único braço contém um poder imenso, e ele ainda tem dificuldade em controlá-lo por completo. Se ele perde o controle do braço, a única decisão sábia é imediatamente afastar-se dele o máximo possível."
CREATURE_STORY_39,"Ela é a proprietária do 'Bar de Ouro', a maior e mais luxuosa taverna em Vespia. Por baixo da aparência chamativa, a taverna é um ponto de encontro secreto para elites sociais, onde informações secretas de valor inestimável são constantemente trocadas. Seu charme natural e sociabilidade podem facilmente romper barreiras pessoais e ganhar a confiança das pessoas. Sua real identidade é a de uma negociante de armas e informações secretas."
CREATURE_STORY_40,"Um cavaleiro que serviu à República Gray 100 anos atrás e um admirador de Jane Gray. Theo foi o Primeiro Cavaleiro da República e o portador do Raio de Legios. Durante a batalha de Duchy contra o Exército Demoníaco, a Fortaleza da Montanha criou um alvoroço quando seu selo foi rompido. Sob as ordens de Jane, Theo partiu para conter a situação. Durante a sua ausência, poderosos oficiais Demoníacos atacaram o palácio real. Theo voltou para enfrentá-los mesmo estando gravemente ferido, mas foi incapaz de derrotá-los sozinho. Quando a batalha acabou, ele segurou o corpo da princesa em seus braços e gritou sua tristeza em meio às ruínas do palácio. De repente, uma entidade misteriosa lhe ofereceu uma chance de defender sua princesa por toda a eternidade. Ao aceitar o acordo, ele caiu num sono profundo."
CREATURE_STORY_41,"Uma praticante das artes medicinais desenvolvidas quando os sacerdotes se encontravam em escassez de provisões. Ela herdou seu talento natural para a medicina do seu pai, mas sua sede por conhecimento passou dos limites quando começou a pesquisar venenos. Por causa disso, ela foi banida da sociedade médica, mas seu entusiasmo por pesquisa não pareceu ter sido afetado. No entanto, seu respeito básico pela vida a impediu de alcançar qualquer resultado experimental em suas pesquisas sobre veneno. Quando os Demônios apareceram, ela ficou extasiada por encontrar cobaias raras e preciosas para os seus testes."
CREATURE_STORY_42,"Muito tempo atrás, ele era um mecânico do palácio real de Orvelia. No entanto, foi amaldiçoado pela criatura mítica conhecida como Colorado e foi transformado em um deles. Desde a sua transformação, ele já viveu por tanto tempo que esqueceu sua própria idade. Quando era Humano, inventou o primeiro relógio portátil, mas ninguém em Orvelia reconheceu seu verdadeiro valor. Para que a sua invenção recebesse o reconhecimento que merecia, ele partiu para o império. No caminho, foi amaldiçoado por um grupo de Colorados que o confundiram com um caçador ilegal. A maldição também afetou seu relógio, dando ao objeto um poder mágico de controlar o fluxo do tempo dentro de um corpo vivo. O próprio tempo de Oddy também parou."
CREATURE_STORY_43,"Uma rebelde entre os Demônios, ela busca aumentar seu próprio poder devorando outros Demônios poderosos. Ela é a personificação do pior significado possível da palavra Demônio. Essa agitadora atravessou o portal dimensional para procurar e devorar os Demônios que vieram para o reino terrestre. Ela impôs um limite ao seu próprio poder e assumiu a forma de uma menininha doente para poder humilhar suas vítimas. Ela detesta fracotes que fingem ser fortes. Por outro lado, respeita aqueles que reconhecem suas fraquezas e arriscam suas vidas na busca pela força."
CREATURE_STORY_44,"Uma antiga oficial das forças armadas de Orvelia. Depois de uma tentativa fracassada de revelar a corrupção dos líderes militares, foi expulsa do seu posto. Buscando esconder sua corrupção, os líderes militares constantemente enviavam assassinos para eliminá-la. A longa e solitária luta estava começando a cobrar seu preço, tanto no aspecto físico quanto no mental. Certo dia, a aristocrática família von Daphnel lhe ofereceu proteção em troca dos seus serviços. Ela aceitou, e desde então trabalha como criada de Aisha na Torre dos Sábios. Até hoje, ela cumpre fielmente seus deveres como criada guarda-costas. No entanto, manda todos os seus pagamentos para um destinatário desconhecido."
CREATURE_STORY_45,"Uma guerreira Bárbara especialista em lidar com monstros que ameaçam as pessoas. Graças a um atributo físico único, sua força muscular é muitas vezes mais potente do que aquela de um guerreiro Bárbaro comum. Ela empunha um arco longo maior que o seu próprio corpo com tanta facilidade que as pessoas a chamam de arma de cerco ambulante. Embora seja uma mulher bondosa que gosta de ajudar as pessoas, quando ela entra em combate sua agressividade de Bárbara começa a aparecer. Certa vez, ela matou um dragão chamado Svelta, uma façanha que lhe deu o nome de Caça-Dragões."
CREATURE_STORY_46,"Um Príncipe sucessor do Rei Deus do antigo reino do deserto, possessor do poder de controlar a areia do deserto. \nNo papel do jovem líder da tribo Mauhata de Guerreiros do Deserto, ele foi treinado e criado para ser um sucessor digno do grande rei. \nQuando a tribo Trovatia, seus irmãos juramentados, estava rezando no Santuário do Fluxo para despertar o Dragão Deus, ele liderou seus guerreiros na derrota de todos os demônios que se aproximavam do oásis. \nAuxiliado pelo Dragão Deus e por Laudia, a sacerdotisa, ele está cumprindo seu papel de Guerreiro do Deserto e está defendendo seu lar. \nEle espera que seus esforços deixem o falecido Rei Deus orgulhoso."
CREATURE_STORY_47,"Se alguém perguntar quem é o maior costureiro no Continente Orbis,\na maioria das pessoas não saberão dizer quem é.\nAgora, aqueles mais antenados no mundo da moda\nsempre vão citar o nome de Yuria.\nYuria, uma costureira de Penteonia,\nsempre tem duas condições antes de aceitar um pedido.\nPrimeiro, ela precisa passar um tempo com o cliente\npara poder se inspirar e decidir que tipo de roupa fará.\nSegundo, enquanto ela está com o cliente,\no cliente não pode mentir nem pretender ser o que não é.\nA primeira condição é para o seu senso de 'Clarividência',\npara assim sentir os fios do destino do cliente e expressá-los através de sua linha e agulha.\nA segunda condição é principalmente porque ela consegue sentir a verdade e odeia mentiras.\nEla não tem vontade de fazer nada para quem não é verdadeiro.\nSuas obras-primas, feitas a partir do destino por ela lido, são tão valiosas quanto o brilho das estrelas.\nQualquer nobre morreria para ter uma delas.\n"
CREATURE_STORY_48,"Proprietária e artesã da oficina de instrumentos musicais 'Aselerando', localizada na capital do Império.\nTem uma boa reputação entre os clientes devido à sua personalidade energética e jeito amável de falar.\nApesar de jovem, dizem que possui grande habilidade na manufatura e competência para gerir sua clientela, mas...\nEla, na verdade, faz parte da Resistência.\nSua principal função é coletar informações e ser o ponto de contato. Finge viajar a negócios, mas na verdade divulga e coleta notícias dos diversos cantos do Império.\nÉ de grande confiança de seus colegas por ser pontual e cuidadosa com assuntos confidenciais.\nO quarto dos fundos da oficina é usado como uma das bases da Resistência, onde membros de diversos locais vêm para trocar informações."
CREATURE_STORY_49,"Uma astróloga que viaja com uma trupe errante chamada 'Estrelas'. Como membro da Associação das Bruxas, ela deveria residir num local determinado e ler o fluxo do destino como parte do seu exercício. No entanto, ela atualmente está viajando em busca de um homem com um destino em particular que conheceu num sonho. Ela acredita que o homem do seu sonho clarividente está destinado a se tornar o salvador do mundo. Sua atual prioridade é encontrar o homem, e então ficar ao seu lado. Se lhe perguntarem sobre o seu segundo objetivo... ela fica vermelha e perde todos os vestígios da sua normal tranquilidade ao falar sobre o seu futuro com o homem do destino."
CREATURE_STORY_50,"Uma mercadora curiosa que vende qualquer tipo de veneno conhecido pelo homem. Ela é filha de dois alquimistas errantes que vieram de uma nação distante. Outros comerciantes a chamam de 'Mercadora da Morte', mas ela tem uma opinião diferente. Ela alega que nenhum veneno é intrinsecamente maligno, e que é a maneira como é usado que determina sua natureza. Como uma verdadeira mercadora, ela acredita que qualquer ferramenta é tão benigna ou maligna quanto aquele que a usa. Desde a reaparição dos Demônios, ela tem viajado por aí, procurando o veneno certo para enfrentar os invasores."
CREATURE_STORY_51,"Um poderoso anjo que defende o refúgio dos seus companheiros. Mesmo entre os Anjos que brandem o poder da luz, ela tem uma conexão especial com o sol, cuja luz divina usa para lutar contra a escuridão. Ela tem a tarefa de proteger as almas de outros anjos que aguardam a ressurreição. Quando a Espada Sagrada ressurgiu, ela atendeu ao chamado divino para se juntar ao novo protetor do mundo. Ela irá garantir que nenhum guerreiro escolhido jamais sucumba à escuridão novamente."
CREATURE_STORY_52,"Codinome: Cão de Caça. Um ex-caçador de recompensas conhecido como cão do inferno. Dizem que ninguém consegue escapar deste ex-oficial da Marinha Imperial quando ele seleciona um alvo. O único prêmio de consolação para os criminosos é que esse homem não é motivado apenas por suas recompensas. Apesar de haver várias teorias, a mais convincente é a de que ele está atrás de vingança. Dizem que há momentos em que o coração gelado desse homem parece derreter um pouco. É nesses momentos que ele pega um pingente antigo, que ninguém nunca viu de verdade."
CREATURE_STORY_53,"Um poderoso Demônio que fazia parte dos oficiais que serviam Angmund, o Senhor das Trevas. Ela é capaz de conter todas as maldições do mundo, mas o seu objetivo não é a ressurreição do Senhor das Trevas ou a dominação do mundo. Tudo que acontece no mundo faz parte de uma dramatização da qual ela se vê como a audiência. Suas ações são como as de uma roteirista que revisa o cenário, mexendo os pauzinhos nas sombras e observando como as cenas escritas por ela se desenrolam."
CREATURE_STORY_54,"Um fantasma bem incomum.\nOs que a veem podem achar que ela é só o fantasma de uma garota, mas ela não é uma única entidade espectral. Melhor dizendo, ela é uma junção de inúmeras almas.\nRepleta de energia espectral, ela é poderosa o suficiente para fazer as almas tremerem e para lançar maldições como bem entender.\n\n...Isso é, se ela fosse um fantasma comum.\n\nAlguns afirmam que ela ainda é um fantasma nascido de uma junção de jovens almas que morreram na Guerra dos Demônios há 100 anos, mas as almas de crianças, assim como quando estão vivas, são muito puras e inocentes para carregar qualquer rancor.\nLavril, tendo nascida delas, foi criada com uma mente bondosa.\nPorém, não devemos esquecer a natureza de sua existência:\na junção de fantasmas de crianças.\nUma criança é como um pedaço de papel em branco, o que é desenhado nele é o que determina o que a criança será.\nSem um guia, ela pode se tornar uma grande ameaça para o mundo."
CREATURE_STORY_55,"A 101ª Herdeira de ShadowHilt e irmã de Erze.\nAs pessoas a chamam de sangue-frio por sua atitude hostil, mas ela costumava ser toda sorrisos quando estava perto de sua amada irmã, Erze. Seria sempre sentia pena de sua frágil irmã e era superprotetora com ela, sem perceber que deixava Erze em maior desespero.\nUm dia, Erze caiu em uma armadilha durante uma missão. Ela foi salva, mas sua doença começou a piorar dramaticamente. Enquanto isso, Seria foi enviada para a Montanha Gélida de Windland para seguir os rastros da Princesa Vampira.\nEla teve um vislumbre do que estava acontecendo com sua irmã, mas partiu para a missão de prioridade máxima, rezando para que estivesse errada.\nEntretanto, a tragédia atingiu as irmãs como se zombasse das orações de Seria.\n- Oh, minha amada irmã, Seria!\nSeria voltou para encontrar os cadáveres de seus camaradas no chão, frios como gelo.\nErze a recebeu com duas presas afiadas, sedenta de sangue.\nSeria tremeu, tomada por ondas de emoções.\nSeu coração estava partido, mas ela falou num tom frio e calmo.\nVocê ... você não é mais minha irmãzinha. Você é uma sanguessuga imunda."
CREATURE_STORY_56,"Segunda filha da família ShadowHilt, Erze seguiu o exemplo de Seria, sua querida irmã, e se tornou uma caçadora de vampiros. O físico frágil de Erze a impediu de aprender a lutar com espadas, mas ela ganhou fama como caçadora graças ao seu talento com magia. Um dia, ela caiu em uma armadilha durante uma operação e foi mordida no ombro por um vampiro misterioso.\nSeu corpo ficou ainda mais debilitado, e ela sofria com dores de cabeça e sede toda noite. Erze sabia o que isso significava, e pelo que estava passando. Ela escondeu a mordida e procurou sozinha por uma cura, afastando-se de seus companheiros.\nEnquanto isso, Seria foi enviada à Montanha Gélida de Windland para investigar a Princesa Vampira desaparecida há 100 anos.\nNo dia em que sua irmã partiu...\n- Ahh, Seria... Não consigo mais controlar...\nSilenciosa e secretamente, Erze começou a cortar a garganta de seus companheiros."
CREATURE_STORY_57,"Um Dragão Deus do Oásis, irmã da Sacerdotisa da Água, Laias. Ela ainda é um Dragão Azul jovem que ama a sua irmã muito mais velha. \nQuando Laias caiu num sono profundo após esgotar seus poderes numa batalha 100 anos atrás, Lilia defendeu o Santuário do Fluxo sozinha.\nQuando ouviu os filhos do deserto orando desesperadamente, ela finalmente acordou a Sacerdotisa da Água para que os protegesse. \nDiferentemente da sua irmã meiga e gentil, ela é um pouco severa, e a forma como controla o poder do fluxo e da água também é mais agressiva. \nEla sente a necessidade de proteger sua bela irmã de homens sedutores e indignos."
CREATURE_STORY_58,"Trovatia é uma tribo nômade do Deserto Aegina que herdou a tradição e religião do antigo reino do deserto. \nLaudia é a filha do líder da tribo e serve à Sacerdote da Água, Laias. Ela também cuida da tribo em nome do seu velho pai. \nQuando rezou por ajuda, o Dragão Deus Laias e sua irmã Lilia acordaram do seu longo sono e levaram Laudia e sua tribo para o santuário, protegendo-as pelo caminho. \nDesde então, Laudia tem derrotado demônios no deserto com Zafir, o líder da tribo Mauhata dos Guerreiros do Deserto."
CREATURE_STORY_59,"Lucias era membro dos Cavaleiros Sagrados de Lua antes de despertar como o Santo das Bênçãos.\nSob o comando de Ricardo, Lenda Viva, ele protegia Orvel e as cidades vizinhas dos Demônios.\nNo entanto, estigmas começaram a aparecer em seu corpo quando ele tinha 19 anos, e por declaração de Lura, o cavaleiro sagrado se tornou o Santo das Bênçãos.\nSua missão é viajar por todo o mundo e levar a luz de Lua àqueles que precisam.\nEle cumpriu seus deveres, passeando pelo mundo para compartilhar bênçãos.\nAgora ele tem uma arma em sua mão novamente para derrotar o poder da escuridão que está ganhando força nos últimos 100 anos."
CREATURE_STORY_60,"Comandante de Velchia, os orgulhosos Cavaleiros Mágicos do Império, e a Inquisidora que trabalha diretamente para o Imperador.\nÉ dever dela eliminar a corrupção, os rebeldes e tudo que ameace o império.\nA população do Império a louva e a considera uma heroína,\num título que ela nunca pretendeu aceitar.\nComo filha da família Van Nosenhill e soldada do Império, tudo que importa para ela é cumprir seus deveres."
CREATURE_STORY_61,"Dragões Negros são considerados os mais arrogantes e temperamentais da espécie.\nEles sofreram muito com a Guerra dos Demônios há 100 anos.\nArmarta enlouqueceu, Ashen Nox os roubou, e os Draconianos começaram a caçar dragões.\nNeraxis foi um dos poucos Dragões Negros sobreviventes,\ne tem planejado sua vingança desde então."
CREATURE_STORY_62,"Rei Veroglance Segundo de Orvelia estava ficando cada dia mais fraco. Antigamente, ele era um monarca rígido a quem ninguém ousava se opor. No entanto, começou a mostrar sinais de fraqueza com a idade. Quando por fim adoeceu, aqueles que ansiavam por poder passaram a se juntar ao seu redor como moscas. Scarlet tentou proteger seu pai ao máximo em meio a esse caos. Porém, o homem que se deixava levar pelos bajuladores à sua volta não era mais o rei respeitado que ela conheceu. O rei virou as costas para os pedidos da filha. Os nobres não ficaram felizes em aceitá-la, a única filha do rei, como a próxima rainha. O clima no palácio real logo ficou mais sombrio. Ela sabia. Os nobres a pressionavam incessantemente, mas ele nunca cederia. Ela está preparada para lutar pela proteção do seu reino, pela proteção do seu povo. Custe o que custar..."
