KEY,ChineseSimplified
CREATURE_STORY_47,若问奥斐斯大陆最著名的裁缝是谁时，\n大多数人都会茫然不知所云。\n但是真正了解衣服的人们，\n都会最先提到尤莉娅的名字。\n裁缝尤莉娅出身于潘特欧尼亚，\n当有服装委托时，她一定会提出两个条件。\n第一是在制衣期间和订衣服的委托人同行，\n允许她观察，直到灵感浮现为止。\n第二是在一起同行的时间里，\n不可说谎或做虚假的行为。\n她的第一个条件是为了发动她所拥有的「预知」能力，\n使她感知到委托人的命运之线，并把它用衣服表现出来。\n第二个条件是因为拥有能感受「真实」的力量，所以她不喜欢谎言，\n而且，她不愿意用自己的双手来表现做出那种行为的人的命运。\n就这样她将感知到的命运，犹如星光一样表现出来，而由此制成的艺术作品，\n是所有贵族都会羡慕、最好的衣服。\n
CREATURE_STORY_48,位于帝国首都乐器工坊「阿赛莱兰多」的工匠兼老板。\n活泼的性格、亲切的语气，以及诚挚的款待使她获得了客人们的一致好评。\n事业方面也凭借着不错的制造实力和优秀的常客管理从而年纪轻轻就有了不凡口碑的一名普通工匠…\n但实际上她是反抗军的一员。\n主要负责收集情报和联络，假装是为了生意而旅行，穿梭在帝国各地传达着消息。\n她不仅守时且守口如瓶，深受同伴们的信任。\n而且工坊后面的房间就是反抗军们在首都内活动的据点之一，从各地聚集而来的反抗军们在此互相传递消息。
CREATURE_STORY_49,在大陆各个地方漂泊的表演团体「星尘」专属的占星术师，是魔女协会的一份子，通常成员会前往协会指派的地方长期居住且进行解读命运的巡礼，但她的巡礼目标却不一样，她是为了寻找梦中遇见的真命天子才会展开旅程。她深信预知梦中出现的那个人将会拯救世界，找到那个人并且陪伴在他身边是她的第一个目标，那么如果有人问第二个目标是什么呢？她就会脸红得像个少女一样谈论起和那个人的未来，和平常文静与成熟的她简直判若两人。
CREATURE_STORY_50,贩售全世界各种毒物的商人，同时也是来自遥远外国的流浪炼金术师夫妇的后代。周围的其他商人都瞧不起她并称她为「贩售死亡的商人」，但她却有不同的想法。她深信毒的好坏取决于持有者使用的方式！她就是这么一个功利主义者，可以说是从骨子里就是一个商人。魔族出现后，她便展开旅行寻找能击退魔族的毒。
CREATURE_STORY_51,守护天堂神族家园的强悍守护天使，在使用光之力战斗的天堂神族当中，她与太阳有相当密切的关系，掌握燃烧黑暗的太阳光，并且负责守护重生的天堂神族灵魂。但圣剑再次出现后，她便奉命去迎接守护世界的勇者，以防勇者再次被黑暗影响。
CREATURE_STORY_52,昵称猎犬，也被称为地狱猎犬的赏金猎人，只要被身为前帝国海军上校的这名男子盯上就绝对逃不了。对罪犯来说值得庆幸的是，他不是那种单纯只为了钱而狩猎的人，关于这点众说纷纭，但其中可能性最高的说法是为了报仇，据说这名男子平常表情都相当冷酷，只有在他拿出一个老旧的坠饰时才会露出温和的表情，虽然并没有人真正看过那个坠饰。
CREATURE_STORY_53,过去曾是魔王央格文的干部之一的强大魔族，她就像是容纳整个世界的诅咒的容器，但她真正的目的并非让魔王复活，也不是征服世界。全世界发生的一切对她来说都只是一个舞台，而她只是观众罢了。但她的行动看起来却不像是一般的观众，反而像是修改剧本的协调者，现在的她同样也在等待最棒的舞台登场，并且在黑暗中牵动着所有的线。
CREATURE_STORY_54,非常罕见的恶灵。\n看过她模样的人可能会以为是一个平凡的少女恶灵，但她并非是由一个灵魂所造就的恶灵，而是聚集了无数的灵魂而形成的灵魂结合体。\n她拥有相当大的灵力，光靠自己的意志就可以动摇周围生命体的灵魂，拥有强大的诅咒能力。\n\n…她如果是一般的恶灵。\n\n她虽是将在100年前魔族战争中死去的无数孩童的灵魂聚集到一起所造就的恶灵，但孩童的纯真灵魂却是与怨念和诅咒相距甚远的存在。\n所以他们的灵魂所造就的拉薇儿也是纯真并拥有善良心灵的孩童。\n但是恶灵终究是恶灵。\n她的本质并没有改变。\n现在虽然无论在哪都是善良又有些可怜的少女，但小孩子就如容易沾染不同色彩的白纸一般。\n如果没有正确的引导…她将会是极其危险的存在。
CREATURE_STORY_55,雪朵・希尔特家族第101代堂主，同时也是爱儿琪的亲姊姊。\n向来都与他人保持距离且不愿意亲近，被称为冷血魔女，只会对心爱的妹妹露出笑容。一直都认为先天身体虚弱的妹妹很可怜且相当疼惜她，当时的她并不知道这样做会让爱儿琪更加煎熬。\n有一天，爱儿琪在执行任务时不小心掉进陷阱，当她被救出后病情就开始加速恶化。深感不安的赛莉亚在调查妹妹状态的过程中，正巧接获隐藏踪迹的吸血鬼公主现身的消息，调查其行踪也就变成首要任务，后来她逼不得已只能先加入风地雪山调查队。\n虽然心中早就预设各种可能性，但内心恳切祈祷那种事千万别发生在妹妹身上…\n但悲剧却降临在两姊妹身上，仿佛在嘲笑她的祈祷一样。\n－啊啊，我心爱的姐姐....\n当她回来时，同伴们早已变成冰冷的尸体倒卧在地，\n妹妹则变成渴望鲜血的吸血鬼迎接自己。\n激动的情感支配了她，握住剑的手忍不住颤抖了起来。\n她好不容易抑制住胸口撕裂般的情绪，用冷冰冰的口吻对着妹妹说\n－妳已经....不再是我心爱的妹妹了，只是区区的吸血鬼罢了。
CREATURE_STORY_56,爱儿琪是雪朵希尔特家族的次女，跟着憧憬的姐姐赛莉亚成为吸血鬼猎人。由于天生体质较弱的关系，和姐姐赛莉亚一样无法学习家族的剑法，但在魔法领域却崭露了头角…于作战过程中掉入陷阱被来历不明的吸血鬼咬伤肩膀…在那之后…\n她先天的疾病变得更加恶化，经常发生头痛且出现原因不明的口渴，且每天晚上都得和苦痛搏斗。爱儿琪自己也很清楚造成这一切迹象的原因，以及日后会发生什么事情，虽然她隐瞒伤势且试着寻找解决之道，但越是这样就越是觉得孤独。\n正巧当时要调查风地雪山100年前消声匿迹的吸血鬼公主出现的传闻，赛莉亚被派去前往调查，\n姐姐离开的那一天...\n－啊啊～姐姐...我已经撑不住了...\n爱儿琪安静地....悄悄地夺走了第一个同伴的性命。
CREATURE_STORY_57,绿洲的神龙，同时也是水之圣女莱雅丝的妹妹。很爱年纪相差非常大的姐姐并喜欢跟着她的一名年轻的龙。\n100年前的战斗让莱雅丝消耗庞大的力量并进入了沉睡。在莱雅丝沉睡的期间，她独自守护了流动神殿，是一个责任感非常强烈的孩子​​。\n有一天，她听了孩子们真心的祷告，最后终于唤醒水之圣女，并且为了保护孩子展开了行动。\n相较于慈祥且温柔的姐姐，她比较精明能干且个性严谨，她所拥有的流动之力，以及水的使用方式更具攻击性。\n原因是为了击退美丽姐姐身旁的那些苍蝇…
CREATURE_STORY_58,特洛帕帝亚族是埃伊纳沙漠的流浪民族，至今仍维持了上古沙漠王国的正统与宗教，是历史悠久的部族。\n劳蒂亚是特洛帕帝亚族长的女儿，侍奉着水之圣女莱雅丝，同时也代替年迈的父亲担任部族的指导者。\n当她在那边祈祷时，沉睡的神龙莱雅丝与她的妹妹黎莉雅就出现了，并且带领她与她的族人进入神殿且保护他们。\n后来，率领特洛帕帝亚族的劳蒂亚，与被称为沙漠最强战士的马瓦塔族的族长查毕勒，一起在沙漠各地召集英雄迎战魔族。
CREATURE_STORY_59,在鲁西亚司觉醒并成为祝福圣者之前，曾经是露亚圣骑士团的一员。\n在活着的传说－瑞卡德的麾下守护奥勒贝尔及邻近村庄不受魔物侵扰。\n但就在他满19岁时身上出现了圣痕，于是就在露亚的召唤下从圣骑士转为一名祝福圣者。 \n此后周游各国，照亮需要露亚之光的人。\n鲁西亚司勤勤恳恳地执行自己的任务，前往世界各国分享祝福给众人。\n但在这100年间逐渐壮大的黑暗之力却不容忽视，于是他重新举起了武器回到战场。
CREATURE_STORY_60,帝国内备受尊崇的维尔吉亚魔法骑士团的团长，同时也是皇帝的直属监察官。 \n任务是负责肃清贪腐、反叛分子、以及排除威胁帝国的所有敌人。\n帝国的许多人都在称颂她，并且视她为英雄，\n但她从未认为自己是英雄。\n身为潘・诺森希尔家族的女儿，她只是在尽维护家族名誉及帝国军人的使命罢了。
CREATURE_STORY_61,黑暗之龙在所有的龙当中以性格最为傲慢残暴而闻名。\n但就在100年前，牠们在魔族战争中遭遇到了极端的苦难。\n经过了阿尔玛塔的狂暴化、艾薛诺司的掠夺，以及恶龙们的猎龙行动后，\n身为侥幸存活下来的其中一只黑暗之龙，\n奈洛希思直到今日都还在为了复仇大计培养力量。
CREATURE_STORY_62,奥勒贝利亚的王－费洛葛兰斯2世随着年纪的衰老力量也逐渐在减弱当中，虽然他过去曾是任何人都不敢轻视的正直的国王，但随着年纪增长他开始担心自己的安危且让人有机可趁。最后，衰老的国王还是病倒了，而且周围开始出现一群蠢蠢欲动企图以甜言蜜语蒙蔽国王双眼的苍蝇。史嘉蕾尽可能地保护父亲不受贼人所害。然而，一味听信谗言的王已经不再是自己尊敬的那位国王了，不仅国王背弃了自己，贵族们也认为因为没有王子而让女性继承并不妥当，也因为这样整个王城的紧张气氛一触即发。史嘉蕾很清楚贵族的攻势都是为了逼迫自己臣服，为了这个国家与百姓，就算自己的剑会沾到血也在所不惜，不管发生什么事情都绝对不会将这个国家交给他们......
CREATURE_STORY_63,奥勒贝尔的一名魔法师将雷电的神兽－「贝加尔」的心脏当作核心制成的战斗型人工生命体。炼制过程中拥有自我意识的她逃出了实验室，后来便在瑞卡德的孤儿院住了好几年。她能随心所欲施展强力的雷电魔法，但因为她是战斗型人工生命体，所以同时拥有强壮的肉体。外观像是柔弱的少女，但内心则是为了寻找自己的生存意义而感到彷徨的战斗兵器。虽然获得贤者之塔意为「无言咏唱」的「蓝色」称号，但因为她不相信所谓的魔法师，所以也不认为自己能成为贤者之塔的一份子。
CREATURE_STORY_64,100年前和魔族交战时坚不可摧的铁壁王国－潘特欧尼亚，这个强大王国的领导者就是光之女皇阿蒂蜜雅。她从小就认为皇女的身分相当沉重，但后来她明白原本视为理所当然的胜利其实是靠着某人的牺牲而换来的，于是她便不再逃避皇女的身分且堂堂正正地面对它。过去魔族残党横行的那段时期，潘特欧尼亚一心只求自保，但在阿蒂蜜雅成为皇女后一切就改变了。
CREATURE_STORY_65,索妮亚的僕人兼朋友，同时也是孤儿院的妹妹。遭受魔族袭击的人类与精灵族村庄中唯一的奇蹟生还者，她被瑞卡德收留后便住在他的孤儿院。基于某种因素于6岁时就突然成长为18岁的外貌，但精神年龄依然是一名小女孩。她过度奉献与单纯的个性是因为失去儿时记忆所造成的现象吗？
CREATURE_STORY_66,「听见战场上美丽的旋律后，让我不禁怀疑自己真的是站在战场上吗？！」，\n「手上的剑掉到地上了，不只是我一个人而已，在场所有的士兵全都扔掉了手中的武器。」，\n「仿佛那名少女和我们就像是不同世界的人一样。」一名粉红发色的少女突然出现并演奏乐器使得战斗中断的这件事是最近最热门的话题。动听的美丽旋律、引人注意的可爱纤细的身影…但却没有人知道那个传闻中的少女来自何处、现在又身在何处。\n「在没有其他人的地方自言自语，就像是在和某个人交谈一样，是我的错觉吗…」\n当然也有人说些意味深长的内容，但大家的注意力都只专注在那名神秘少女的身上。
CREATURE_STORY_67,利用上古魔导工学制成的人形魔像，外观和人类女孩几乎一模一样。但她并不具备任何情感，是单纯被作为工具使用的上古兵器。她长期沉睡在克卢雅平原地下深处的古文明遗迹里，后来奥勒贝尔王国的魔导工学者安妮特在进行研究挖掘时发现了她，然后就在新时代与新文明的世界中再度觉醒…
CREATURE_STORY_68,据说很久以前有魔族把人类当作实验对象进行了人体改造，他利用魔法复制了无数的魔兽与人类的身体，然后将其组合起来又修改。在此一过程中，有一个获得强大力量的实验体逃走了，并且融入人类的生活圈中组成一个部落…\n据说该部落的族长代代都拥有一个名为石化之眼的特殊能力，\n那个魔眼和稀有魔兽巴西利斯克的诅咒之眼相当类似，拥有能把眼前所见之处变成石头的诅咒力量…\n目前持有魔眼的人是格拉卡修部落的年幼族长倪娅。\n年幼的她拥有和豹一样敏捷的身手，为了解开祖先的怨念而开始狩猎魔族与魔兽。
CREATURE_STORY_69,天生带有流浪艺术家气质的艾斯克一直作为流浪剧团星尘的代表魔术师进行活动，中了奥勒贝利亚宰相厄尔・莫里哈姆的诡计后离开星尘并且从此销声匿迹。\n之后过了很长时间，就在大家都快忘记了他的存在时，他变成暗黑赌界中最危险的人物再次出现在世界里。\n\n「幻术赌徒」\n是挑战过他的人因恐惧而对他的称呼。\n那些人失败后都说着同样的话。\n当遇上他特有的笑声、温柔的声音以及那空洞的瞳孔的瞬间，似乎所有的一切都被他看穿一般，直冒冷汗。
CREATURE_STORY_70,梦想着有一个井然有序人人守则的世界的少女。\n这名神秘的少女，挥动着红缎带，以风一般的脚法瞬间制服对手，又名「正义赤风」。\n她的爷爷是奥勒贝利亚圣骑士团的团长瑞卡德。\n自幼就看着爷爷正义且充满信念的样子长大的她，\n心里向往着更大的正义，作为反抗军的她正在为铲除帝国的邪恶根基而奔走。\n\n瑞卡德非常担心这个正义感十足的小孙女会不会受伤，不知是否因为明白爷爷这样的心思，她的喊声和脚法总是很豪迈。
CREATURE_STORY_71,英雄概念设计比赛当选作品[87CEFA]Mochi00 (JPN)[-]\n几年前，奥斐斯大陆各地村庄被莫铎克的不死族部队袭击。\n其中有一群天生患有白化症且拥有特殊性质的强大魔力的孩子。\n莫铎克的部下在绑架了这些孩子后，\n在他们的体内注入了与魔族互起作用的强大能源－赤色魔晶石－\n并且开始进行实验，让那些孩子在活着的期间\n成为不断生产赤色魔晶石的活矿山。\n\n在非人道实验的痛苦下，孩子们也一一失去了性命。\n对赤色魔晶石起排斥作用的孩子们的\n身体会在变成石像后灰飞烟灭。\n目睹那幕吓人画面的孩子全都身陷恐惧，\n却也只能坐以待毙。\n\n但最后实验成功了。凯丽泽的身体与赤色魔晶石产生共鸣，\n并且那一带的魔晶石也都被吸收至她的体内。\n因此她拥有了巨大的魔力，\n以及能自由控制赤色魔晶石的特殊力量。\n\n凯丽泽靠着这股力量击败了莫铎克的部下，\n并且带着那些生还的孩子一起逃出了魔族的实验室。\n\n获得强大力量的凯丽泽为了不想再看到像自己一样的牺牲者出现，\n于是便一边旅行一边猎杀魔族…
