KEY,Vietnamese
CREATURE_STORY_28,"Là con trai của thống soái Hiệp sĩ hoàng đế, anh phải trải qua quá trình đào tạo khắc nghiệt kể từ khi còn nhỏ xíu để trở thành một kiếm sĩ chân chính. Không ai có thể nghi ngờ danh hiệu kiếm sĩ nhanh nhất trong hoàng cung của anh. Số hiệp sĩ thù địch bại dưới tay anh trên chiến trận đã chứng minh cho kỹ năng của anh. Anh nhanh chóng vươn lên thứ hạng làm phó đội trưởng Đội bảo vệ hoàng gia và là đối tượng được mọi người ái mộ. Mặc dù biết rõ là mình đẹp trai, anh vẫn ghét cay ghét đắng những người tiếp cận mình chỉ vì vẻ đẹp bên ngoài. Anh coi trọng vẻ đẹp nội tâm hơn là những gì nhìn thấy được. Tuy nhiên, anh có chút đạo đức giả vì đôi khi vẫn bị rơi vào lưới tình với nhan sắc của chính mình."
CREATURE_STORY_29,"Rất hiếm khi bị bắt gặp và thường được cho là chỉ có trong truyền thuyết, Lulu là một chủng tộc thú lai. Chúng sống tại một vùng cực kỳ lạnh giá và rất sợ phải tiếp xúc với thế giới bên ngoài. Ngày nọ, một Lulu con được sinh ra với tính cách hoàn toàn trái ngược với tính cách điển hình của chủng tộc mình. Đó chính là Luna. Không phải là cô bé không hài lòng với cách sống của chủng tộc mình. Cô bé cũng không có bất kỳ mục đích lớn lao nào như trải nghiệm thế giới bên ngoài. Cô bé chỉ đơn giản đang nhặt hoa, bước từng bước một. Thêm một bước để nhặt một vài cành cây đóng băng cho súng cao su của mình. Và thêm một bước nữa, đi theo mùi thơm của một loại quả ngọt ngào đỏ tươi nào đó. Trước khi nhận ra thì cô bé đã ra ngoài, chạy về phía cánh đồng cà rốt cách xa ngọn núi."
CREATURE_STORY_30,"Nữ linh mục xinh đẹp và dịu dàng như nước này thực ra là một cô rồng xanh biến hình. Rất lâu trước đây, nàng được một số bộ tộc trên sa mạc tôn thờ. Tuy nhiên, nàng lại chìm vào giấc ngủ trường cửu mà không rõ nguyên do. Nàng có thể điều khiển nước để đất đai trở nên màu mỡ và luôn sử dụng quyền năng của mình giúp đỡ người dân. Để tỏ lòng biết ơn, con người đã xây Thần điện dòng chảy bằng vàng để thờ nàng bên dưới hồ nước trong ốc đảo. Một luồng năng lượng tà ác trên sa mạc đã đánh thức nàng khỏi giấc ngủ và một lần nữa, nàng lại bắt đầu sử dụng quyền năng của mình giúp đỡ những người xung quanh."
CREATURE_STORY_31,"Một chiến binh Thiên thần, được Thiên đường gửi xuống để trừng phạt Ác quỷ và ngăn chặn hỗn loạn lan tràn trên trái đất. Nhiệm vụ được giao cho anh bao gồm tìm kiếm, do thám và hành hình bất kỳ Ác quỷ nào bị phát hiện trên trái đất. Anh có ý thức trách nhiệm cao và nhanh nhẹn, dứt khoát xử lý bất kỳ sự bất công nào. Anh thật sự yêu quý Loài người và mọi dạng sống cư ngụ trên trái đất. Đó là lý do vì sao anh nỗ lực ngăn chặn Ác quỷ làm vẩn đục thế giới này."
CREATURE_STORY_32,"Một nàng công chúa Ma cà rồng, đã cùng Kyle tham gia cuộc chiến chống Ác quỷ 100 năm trước. Là Ma cà rồng thuần chủng, nàng đã sống trên 500 năm. Thường được coi là Nữ hoàng ma cà rồng, nàng gần như bất tử. Việc tiêu tốn quá nhiều sức mạnh trong suốt cuộc chiến chống Ác quỷ đã gây ra thiệt hại và nàng công chúa bất tử giờ mang hình hài của một đứa trẻ. Sau cuộc chiến, nàng hòa vào xã hội Loài người và quan sát thế giới thay đổi trong 100 năm sau trong khi chậm rãi khôi phục lại sức mạnh. Khi Ác quỷ tái xuất và Kiếm thánh tỉnh giấc, Lewisia cảm nhận được sự dịch chuyển năng lượng đột ngột. Không lâu sau đó, nàng bỏ đi để tham gia hành trình tìm kiếm và quan sát chiến binh mới được chọn."
CREATURE_STORY_33,Một thủ thuật bí ẩn vượt qua các chiều không gian với tạp sắc dị sắc khác biệt rõ rệt. Nụ cười vĩnh cửu trên khuôn mặt của anh dường như xuất phát từ sự thông thái của người đã nhìn thấu toàn bộ vũ trụ. Anh thể hiện sự quan tâm tột bậc với những người có năng lực đặc biệt và thích thú thử những năng lực đó. Khả năng dịch chuyển tức thời trong không gian của anh dường như còn vượt trội hơn cả vương quốc của người chết và anh thậm chí có thể di chuyển qua nhiều chiều không gian khác nhau. Không ai biết chắc động cơ thực sự của anh là gì nhưng dường như có thể chắc chắn là anh luôn có ý định giúp đỡ người khác.
CREATURE_STORY_34,"Một pháp nghệ sư thiên tài từ Vương quốc Orvelia. Nàng là người rất lạc quan và dường như thất bại chưa bao giờ khiến nàng bận tâm. Nàng mơ ước sẽ phát minh ra một thiết bị cho phép bất kỳ người nào cũng có thể sử dụng phép thuật một ngày nào đó. Nàng có một phụ tá được tạo ra nhờ phép thuật, là kết quả sau nhiều năm nghiên cứu của nàng. Sau khi Ác quỷ xuất hiện, nàng đã đưa nghiên cứu của mình vào việc phát triển các vũ khí cho phép bất kỳ người nào cũng có thể chiến đấu chống lại những kẻ xâm lược."
CREATURE_STORY_35,"Được một vài người biết đến với cái tên Bài ca sói bạc điên cuồng, hắn đặc biệt không thành thật trong mọi chuyện. Hắn thể hiện rõ ràng không có ý thức trách nhiệm liên quan đến những thứ xung quanh. Mặc dù vậy, sau khi tham gia trận chiến, hắn trở thành một chú sói bạc bất khả xâm phạm như một cơn lốc cuốn qua chiến trường. Chẳng ai biết gì về quá khứ của hắn. Chỉ có một điều chắc chắn: hắn không phân biệt được bạn bè và kẻ thù một khi bị cơn điên loạn của trận chiến bao trùm. Ở gần hắn khi hắn trong trạng thái này có thể nguy hiểm hơn cả bám vào một quả bom hẹn giờ."
CREATURE_STORY_36,"Một người anh hùng đã cứu vô số mạng sống khỏi Ác quỷ và hiện là thống soái Hiệp sĩ thần thánh của Nhà thờ Lua. Vị hiệp sĩ dũng cảm và dày dạn này đã săn lùng Ác quỷ trên khắp Orvelia kể từ khi còn trẻ. Ông cũng là viện trưởng trại trẻ mồ côi nơi Kasel, Frey và Clause lớn lên. Ông đã đào tạo vô số chiến binh tại Orvelia và được coi là thủ lĩnh tinh thần của họ. Ông đang chuẩn bị rời khỏi chức vị do vấn đề tuổi tác nhưng sức mạnh bất chấp tuổi tác của ông luôn khiến ông bị từ chối mỗi lần xin nghỉ hưu."
CREATURE_STORY_37,"Một sát thủ Mặt nạ cười và là đồng sự của Roi. Mặc dù có lợi thế thể chất so với Roi vì là Bán tiên nhưng cô không hiểu sự đời và không có khả năng kết nối với những người khác như anh, mà đó lại chính là những đặc điểm giúp anh trở thành trụ cột trong những hoạt động quy mô lớn. Điều này khiến cô cảm thấy có chút mặc cảm tự ti. Là 'Người dọn dẹp' của tổ chức, cô được giao nhiệm vụ loại bỏ bất kỳ kẻ phản bội nào. Khi Roi rời bỏ tổ chức, cô bắt đầu đuổi theo anh để tìm hiểu động cơ của anh, gác lại mọi nhiệm vụ khác của mình. Kế hoạch của cô sau khi tìm thấy anh vẫn còn chưa rõ ràng."
CREATURE_STORY_38,"Con trai của Lucikiel là một chỉ huy Ác quỷ quyền lực đã hạ gục Cộng hòa Gray. Thường chu đáo và cẩn thận, thực ra hắn là bán Nhân. Trong trận chiến, dòng máu Ác quỷ chiếm cứ và biến hắn trở nên ngạo mạn và bạo lực. Hắn thừa hưởng sức mạnh này từ cha của mình, người mà hắn chưa bao giờ biết là ai. Tuy nhiên, hắn vẫn kiêu hãnh vì quyền năng của mình và không cố gắng che giấu. Vì hắn chỉ là Ác quỷ một phần nên chỉ có một tay biến đổi. Tuy nhiên, thậm chí chỉ một cánh tay này cũng chứa sức mạnh to lớn và chắc chắn hắn không thể dễ dàng kiểm soát hoàn toàn sức mạnh đó. Nếu hắn mất khả năng khống chế cánh tay, lựa chọn khôn ngoan duy nhất là ngay lập tức tránh hắn càng xa càng tốt."
CREATURE_STORY_39,"Nàng là chủ sở hữu 'Gold Bar', quán rượu to và xa hoa nhất tại Vespia. Bên dưới vẻ ngoài hào nhoáng, vai trò thực sự của quán rượu là nơi gặp gỡ bí mật của thành phần tinh nhuệ trong xã hội, nơi thông tin bí mật vô giá không ngừng được trao đổi. Vẻ quyến rũ tự nhiên và kỹ năng chuyện trò của nàng có thể dễ dàng phá tan phòng ngự cá nhân và giành được niềm tin của người khác. Danh tính thật của nàng là người mua bán thông tin bí mật và vũ khí."
CREATURE_STORY_40,"Một hiệp sĩ phục vụ Cộng hòa Gray 100 năm trước và là người ngưỡng mộ Jane Gray. Theo là Hiệp sĩ đầu tiên của Cộng hòa và là người sử dụng Tia chớp Legios. Trong suốt trận chiến của Công tước chống lại Đội quân ác quỷ, Mountain Fortress đã trải qua một cơn chấn động khi phong ấn được gỡ bỏ. Theo lệnh của Jane, Theo bắt đầu kiềm chế nó. Khi anh vắng mặt, những chỉ huy Ác quỷ quyền lực đã tấn công hoàng cung. Bất chấp chấn thương nặng nề, Theo quay trở lại để chiến đấu với chúng nhưng không thể tự mình đánh bại chúng. Khi trận chiến kết thúc, anh ôm công chúa trong vòng tay và hét lên từ cung điện đổ nát. Đột nhiên, một thực thể bí ẩn trao cho anh cơ hội bảo vệ công chúa mãi mãi. Khi chấp nhận, anh rơi vào một giấc ngủ sâu."
CREATURE_STORY_41,"Một người hành nghề y. Nghề này đã phát triển khi người ta đào tạo không đủ các thầy tu theo nhu cầu. Cô thừa hưởng tài năng y học thiên bẩm từ người cha của mình nhưng sự khao khát hiểu biết của cô đã vượt quá giới hạn khi cô bắt đầu nghiên cứu độc dược. Vì việc đó, cô đã chính thức bị khai trừ khỏi giới y học nhưng sự nhiệt tình của cô đối với nghiên cứu dường như không bị ảnh hưởng. Tuy nhiên, sự tôn trọng cơ bản của cô đối với sự sống vẫn khiến cô không đạt được bất kỳ kết quả thực nghiệm nào trong nghiên cứu độc dược. Khi Ác quỷ xuất hiện, cô trở nên vui mừng khôn xiết vì đã tìm thấy những đối tượng thử nghiệm quý và hiếm."
CREATURE_STORY_42,"Ông là thợ cơ khí của hoàng cung Orvelia rất lâu trước đây. Tuy nhiên, ông bị nguyền bởi sinh vật huyền bí Redpur và chính bản thân ông cũng biến thành một Redpur. Kể từ khi biến đổi, ông sống lâu đến nỗi đã quên mất tuổi của chính mình. Khi là Người, ông đã phát minh ra chiếc đồng hồ cầm tay đầu tiên nhưng chẳng ai ở Orvelia nhận ra giá trị thực sự của phát minh này. Để phát minh của mình được ghi nhận xứng đáng, ông bắt đầu đi đến đế chế. Trên đường đi, ông bị nguyền bởi một nhóm Redpur vì chúng nhầm ông là kẻ săn trộm. Lời nguyền cũng ám lên đồng hồ của ông, truyền cho nó quyền năng phép thuật điều khiển dòng thời gian trong một cơ thể sống. Thời gian của chính Oddy cũng dừng lại."
CREATURE_STORY_43,"Một kẻ phóng túng giữa bầy Ác quỷ, khao khát gia tăng sức mạnh của riêng mình bằng cách tiêu diệt những Ác quỷ hùng mạnh khác. Ả là hiện thân cho ý nghĩa tồi tệ nhất có thể có của từ Ác quỷ. Ả vượt qua vệt nứt không gian để tìm kiếm và tiêu diệt những tên Ác quỷ đến vương quốc trái đất. Ả đặt giới hạn cho sức mạnh của chính mình và biến thành hình hài một cô gái trẻ xanh xao để làm nhục các nạn nhân của mình hơn nữa. Ả ghét cay ghét đắng những kẻ yếu ớt giả vờ mạnh mẽ. Mặt khác, ả tôn trọng những người nhận biết điểm yếu của chính mình và sẵn sàng liều mạng để có được sức mạnh."
CREATURE_STORY_44,"Một cựu sĩ quan trong lực lượng vũ trang của Orvelia. Sau một lần cố gắng tiết lộ sự mục rữa của các lãnh đạo trong quân đội nhưng thất bại, cô bị buộc phải rời khỏi chức vụ của mình. Muốn che đậy sự mục rữa của họ, các lãnh đạo trong quân đội không ngừng cử sát thủ đến giết cô. Cuộc chiến đấu đơn độc kéo dài bắt đầu phá hủy cô, cả về thể chất và tinh thần. Một ngày, dòng họ von Daphnel quý tộc đề nghị sẽ bảo vệ cô, đổi lại cô phải phục vụ họ. Cô chấp nhận và làm phụ tá của Aisha trong Tháp hiền triết kể từ đó. Cho đến nay, cô vẫn luôn trung thành thực hiện công việc phụ tá bảo vệ. Tuy nhiên, cô chuyển toàn bộ các khoản tiền công của mình cho một người nhận bí mật."
CREATURE_STORY_45,"Một chiến binh Barbaria chuyên xử lý quái vật đe dọa mọi người. Nhờ có thể chất đặc biệt, sức mạnh cơ bắp của cô còn mạnh hơn nhiều lần so với một chiến binh Barbaria bình thường. Cô sử dụng đại cung lớn hơn cả chính cơ thể của mình một cách dễ dàng, khiến mọi người gọi cô là vũ khí vây hãm di động. Mặc dù là một người phụ nữ tốt bụng thích giúp đỡ người khác nhưng mỗi khi tham gia trận chiến, tính hung hăng của người Barbaria trong cô bắt đầu trỗi dậy. Cô đã từng tiêu diệt một con rồng điên có tên là Svelta, một chiến công đem lại cho cô biệt hiệu Kẻ diệt rồng."
CREATURE_STORY_46,"Một vị Hoàng tử và cũng là người kế vị Thần vương của vương quốc sa mạc cổ đại, có khả năng khống chế cát sa mạc. \nLà thủ lĩnh trẻ tuổi dẫn dắt tộc Mauhata của những Chiến binh sa mạc, anh được huấn luyện và dạy dỗ để trở thành người xứng đáng nối ngôi đức vua vĩ đại. \nKhi những người anh em kết nghĩa của họ ở tộc Trovatia cầu nguyện nơi Thần điện dòng chảy để thức tỉnh Thần rồng, anh đã thống lĩnh các chiến binh tiêu diệt lũ ác quỷ lăm le đến gần hòn đảo. \nVới sự trợ giúp của Thần rồng và nữ tu sĩ của cô là Laudia, anh đã bảo vệ được quê hương, làm tròn bổn phận của một Chiến binh sa mạc. \nAnh hy vọng rằng mọi nỗ lực của mình sẽ làm cho Thần vương quá cố tự hào."
CREATURE_STORY_47,"Nếu hỏi ai là thợ may nổi tiếng nhất ở Lục địa Orbis,\nthì hầu hết mọi người không biết nói tên ai.\nNhưng với những ai biết chút ít về chuyện may mặc,\ncái tên Yuria sẽ xuất hiện ngay trong đầu họ.\nYuria, một thợ may đến từ Penteonia,\nluôn đặt ra hai điều kiện trước khi chấp nhận yêu cầu cắt may.\nTrước hết, cô cần dành chút thời gian bên cạnh khách hàng\nđể tìm kiếm nguồn cảm hứng về loại trang phục cô ấy sẽ may.\nThứ hai, khi ở cùng cô ấy,\nkhách hàng không được dối trá hay giả bộ là người khác.\nĐiều kiện đầu tiên là vì năng lực 'Viễn kiến' của cô ấy\nvà là để cảm nhận sợi dây vận mệnh của khách hàng, rồi thể hiện nó ra qua đường kim mũi chỉ.\nĐiều kiện thứ hai chủ yếu là vì cô ấy có thể cảm nhận được sự thật, nên rất ghét thói giả dối.\nCô ấy không muốn làm ra bất cứ thứ gì cho kẻ không thành thực.\nNhững kiệt tác của cô được làm ra bằng vận mệnh mà cô đọc được, nên chúng trân quý như sao trời.\nBất kỳ kẻ quyền quý nào cũng khao khát sở hữu chúng.\n"
CREATURE_STORY_49,"Một nhà chiêm tinh du hành với một đoàn kịch lang thang có tên 'Bột sao'. Là một thành viên của Hiệp hội phù thủy, đáng nhẽ nàng phải ở tại địa điểm được chỉ định và đọc dòng định mệnh trong quá trình luyện tập của mình. Tuy nhiên, hiện nàng đang du hành để tìm kiếm người đàn ông có định mệnh đặc biệt nàng đã gặp trong giấc mơ. Nàng tin rằng định mệnh của người đàn ông trong giấc mơ ngoại cảm của mình là trở thành vị cứu tinh của thế giới. Ưu tiên hiện nay của nàng là tìm người đàn ông và sau đó là ở bên cạnh anh. Nếu được hỏi về mục tiêu thứ hai của mình... Nàng sẽ đỏ mặt và mất hết vẻ bình tĩnh thường thấy trong khi kể về tương lai của mình với người đàn ông định mệnh."
