KEY,"Thai"
CREATURE_TITLE_62,"ศรัทธาสีเงิน Scarlet"
CREATURE_DESC_62,"เจ้าหญิงแห่ง Ovrel ที่รักประชาชนของเธออย่างจริงใจ\nเธอเป็นอัศวินที่ปฏิญาณตนต่อดาบว่าจะปกป้องและช่วยเหลือผู้ที่อ่อนแอเพื่อความยุติธรรม\nเธอใช้ดาบขนาดใหญ่ที่ทำให้เวทย์มนต์ของฝ่ายตรงข้ามหยุดชะงักลงในการหั่นศัตรูของเธอ"
CREATURE_NAME_63,"Sonia"
CREATURE_TITLE_63,"พายุแห่งแสงสีน้ำเงิน Sonia"
CREATURE_DESC_63,"อัจฉริยะที่ได้รับการยอมรับในวิชาเวทย์แม้ไม่ได้จบจากหอคอยนักปราชญ์\nเธอที่ได้รับฉายา 'น้ำเงิน' นั้นแท้จริงแล้วเป็นโฮมุนคิวลัส\nสายฟ้าจากคริสตัลของเธอทำให้ทุกอย่างสลายแบบไม่ทิ้งแม้แต่เถ้าถ่าน"
CREATURE_NAME_64,"Artemia"
CREATURE_TITLE_64,"จักพรรดินีแห่งความสว่างสไว Artemia"
CREATURE_DESC_64,"ราชินีแห่งอาณาจักรเพนเธโอเนีย อาณาจักรแห่งกำแพงเหล็กที่ไม่เคยปล่อยให้ศัตรูเข้ามาย่างกรายได้ในช่วง 100 ปีก่อนที่ต่อสู้กับปีศาจ\nแสงแห่งความยุติธรรมจากไม้เท้าของเธอนั้นทำให้ศัตรูต้องแหลกสลายเป็นเถ้าถ่าน"
CREATURE_NAME_65,"Mirianne"
CREATURE_TITLE_65,"ผู้รับใช้แสงสีน้ำเงิน Mirianne"
CREATURE_DESC_65,"แม่บ้านและผู้ช่วยของนักเวทย์ Sonia ผู้ได้รับฉายา 'น้ำเงิน'\nเธอตอบสนองทุกอย่างเพื่อ Sonia ที่เป็นทั้งเจ้านาย, พี่น้องและเพื่อนของเธอ\nเธอใช้สายตาอันแหลมคมในการวิเคราะห์จุดอ่อนของศัตรูและโจมตีด้วยมีดสั้น"
CREATURE_NAME_66,"Shea"
CREATURE_TITLE_66,"บทเพลงแห่งความเพ้อฝัน Shea"
CREATURE_DESC_66,"เด็กหญิงลึกลับผู้นี้รักษาผู้คนด้วยท่วงทำนองที่เปี่ยมไปด้วยเสน่ห์\nนางรักษาผู้คนด้วยเสียงร้องแสนไพเราะและเสียงพิณวิเศษอันงดงามของนาง"
CREATURE_NAME_67,"Kara"
CREATURE_TITLE_67,"แบบอย่างแห่งสิ่งประดิษฐ์เวทย์โบราณ Kara"
CREATURE_DESC_67,"โกเลมเครื่องจักรกลประเภทมนุษย์ที่สร้างขึ้นโดยนักประดิษฐ์\nของอารยธรรมโบราณที่ถูกลืมไปเนิ่นนาน\nร่างกายของเธอคือการรวมกันของเทคโนโลยีโบราณและแบบอย่างแห่งสิ่งประดิษฐ์เวทย์\nเธอคืออาวุธอันแข็งแกร่งที่สามารถทำลายล้างศัตรูได้ด้วยการยิงเป้าอันทรงพลัง"
CREATURE_NAME_68,"Nia"
CREATURE_TITLE_68,"Nia ผู้มีดวงตาที่เต็มไปด้วยความมืดมน"
CREATURE_DESC_68,"ผู้นำสาวของเผ่าบาบาเรี่ยนที่อาศัยอยู่ในป่าลึกทางตอนใต้ \nนางได้สืบทอดสกิลเลือดปีศาจและดวงตาปีศาจสาปให้เป็นหินจากบรรพบุรุษ \nนางจะรั้งศัตรูไว้และฆ่าให้ตายด้วยการโจมตีอันรุนแรง"
CREATURE_NAME_69,"Esker"
CREATURE_TITLE_69,"นักการพนันแห่งมายาEsker"
CREATURE_DESC_69,"ชายที่อันตรายที่สุดในโลกแห่งการพนันใต้ดิน\nเขามีความสามารถแปลกๆ ในการอ่านใจผู้คน\nเมื่อการทอยลูกเต๋าของเขาทำให้ผู้คนไขว้เขว เขาจะกลายเป็นผู้ชนะในทันที"
CREATURE_NAME_70,"Cecilia"
CREATURE_TITLE_70,"Cecilia สายลมแดงแห่งความยุติธรรม"
CREATURE_DESC_70,"เด็กสาวผู้ยึดมั่นในความยุติธรรม นางต้องการเป็นที่พึ่งพิงสำหรับผู้อื่นอยู่เสมอ\nนางลงโทษพวกปีศาจที่มารังแกคนด้วยรองเท้าบู้ทประดิษฐ์เวทมนตร์ซึ่งมีพลังมากพอที่จะบดขยี้ศัตรู"
CREATURE_NAME_71,"Kirze"
CREATURE_DESC_71,"สาวน้อยจากเผ่าสัตว์พันธุ์ผสมที่เกิดมาพร้อมกับพลังเวทที่หายาก\nเมื่อครั้งวัยเยาว์เคยถูกเหล่าทหารจับตัวไป และถูกทำการทดลองเพื่อปรับเปลี่ยนร่างกาย\nหลังจากที่รับพลังจากการทดลอง นางก็ได้หนีออกมา ร่างของนางถูกประกอบไปด้วยคริสตัลสีแดงที่พร้อมจะสู้รบกับศัตรู"
CREATURE_NAME_73,"Chase"
CREATURE_TITLE_73,"ประเภท. 0 Chase"
CREATURE_DESC_73,"ตัวอย่างทดสอบที่สูญเสียอดีตของตัวเองและนักรบจอมบ้าคลั่งที่ต่อสู้อย่างโหดเหี้ยมด้วยพลังอันท่วมท้นในการต่อสู้\nอาวุธทรงพลานุภาพที่ทำลายทุกสิ่งทุกอย่างที่ขวางทาง"
CREATURE_NAME_75,"Dakaris"
CREATURE_TITLE_75,"นักปราชญ์แห่งทะเลสาบ Dakaris"
CREATURE_DESC_75,"ทะเลสาบ Aretana ที่ถูกยึดโดยจักรวรรดิอื่น นักปราชญ์แห่งมนุษย์กิ้งก่า\nได้เข้าร่วมการกำเนิดกลุ่มต่อต้านเมื่อ 8 ปีก่อนเพื่อฟื้นฟูบ้านเกิดที่ถูกล่าอาณานิคม\nสร้างความโกลาหลแก่ศัตรูด้วยเวทมนตร์ชนเผ่าโบราณ"
