KEY,Russian
INN_REQUINA_INNIDLE01,"Хм, тут нет никого, кто хотел бы купить мои товары?"
INN_REQUINA_GREETING01,"Привет! Может быть, тебе нужен яд?"
INN_REQUINA_CONVERSATION01,"Яды могут быть использованы как лекарство. Они не так уж и плохи, не так, как люди привыкли думать."
INN_REQUINA_CONVERSATION02,"Ох, да, конечно же, некоторые яды могут использоваться во зло."
INN_REQUINA_CONVERSATION03,"Хм, где же та дама, купившие у меня яды в прошлый раз?"
INN_REQUINA_GIFT01,"Ого, спасибо! Я использую это для большего разнообразия моих товаров!"
INN_ODDY_INNIDLE01,Хаха! Орвелия изменилась!
INN_ODDY_GREETING01,"Привет, привет."
INN_ODDY_CONVERSATION01,"Хм, много свободного времени. Может, поговорим?"
INN_ODDY_CONVERSATION02,Когда-то я был человеком.. Теперь я Рэдпур.
INN_ODDY_CONVERSATION03,Мои часы заряжены магией. Магией Рэдпур...
INN_ODDY_GIFT01,Ого! Давненько я не получал таких подарков...
INN_THEO_INNIDLE01,"Я Тэо Фил Граум, из Серой Республики."
INN_THEO_GREETING01,"Ох, это ты. Мы же встречались раньше, или нет?"
INN_THEO_CONVERSATION01,Я бы хотел увидеть её еще разок.
INN_THEO_CONVERSATION02,...Больше сотни зим прошло.
INN_THEO_CONVERSATION03,"Кстати, ты случаем не видел прекрасную светловолосую леди?"
INN_THEO_GIFT01,Твоё сердце полно теплоты.
INN_MEDIANA_INNIDLE01,"Ммм, наконец, прекрасный образец для тестов прибыл."
INN_MEDIANA_GREETING01,Приветствую! Мы встречались?
INN_MEDIANA_CONVERSATION01,Хочешь попробовать новое лекарство? Не бойся.
INN_MEDIANA_CONVERSATION02,Иногда я скучаю по отцу.
INN_MEDIANA_CONVERSATION03,"Секундочку, важные мысли о новом лекарстве."
