KEY,"Vietnamese"
CREATURE_DESC_71,"Thiếu nữ thuộc chủng tộc thú lai vốn đã mang trong mình một nguồn ma lực quý hiếm từ khi được sinh ra.\nTừ nhỏ cô đã bị bắt giữ và bị biến thành thủy tinh qua cuộc thí nghiệm của thế lực Hắc ám.\nSau khi được tiếp thêm sức mạnh và trốn thoát, cô chiến đấu với địch bằng những mảnh thủy tinh đỏ - thứ tạo nên cơ thể của chính cô."
CREATURE_NAME_73,"Chase"
CREATURE_TITLE_73,"Chase Mẫu 0"
CREATURE_DESC_73,"Một đối tượng thí nghiệm không nhớ chuyện quá khứ, một chiến binh điên cuồng luôn xông pha chiến đấu với sức mạnh vô biên.\nMột vũ khí cực mạnh phá hủy bất cứ thứ gì dám cản đường."
CREATURE_NAME_75,"Dakaris"
CREATURE_TITLE_75,"Hiền triết khu hồ - Dakaris"
CREATURE_DESC_75,"Nhà hiền triết của những cư dân thằn lằn sống gần khu hồ Eretana bị đế quốc chiếm lĩnh.\n8 năm trước, ông từng tham gia vào cuộc kháng chiến để tìm lại quê hương bị áp bức bởi vũ lực của mình.\nÔng đã khiến kẻ thù phải rơi vào tình trạng hoảng loạn nhờ phép thuật truyền thống của bộ tộc."
CREATURE_NAME_78,"Bernheim"
CREATURE_TITLE_78,"Thanh kiếm hủy diệt Bernheim"
CREATURE_DESC_78,"Hiệp sĩ im lặng, Kiếm sĩ bóng tối và Thanh kiếm phá núi.\nĐây là những cái tên người ta đặt cho gã lính đánh thuê huyền thoại này ở Đế quốc.\nThanh cự kiếm của anh ta có thể hấp thu bất kỳ loại sức mạnh nào để rồi bộc phát ra lực hủy diệt tuyệt đối."
CREATURE_NAME_87,"Glenwys"
CREATURE_TITLE_87,"Khiên đế quốc Glenwys"
CREATURE_DESC_87,"Một nữ hiệp sĩ được phong tặng có nguồn gốc thường dân trong Vương quốc.\nCô ấy được tôn trọng bởi vô số thường dân, đảm nhận vị trí Đội phó đội Hiệp sĩ bảo vệ kinh thành nhờ vào kỹ năng của mình.\nCô ấy thề sẽ trở thành tấm khiên bảo vệ người dân trong vương quốc và không còn ai khác nguyện phục vụ Vương quốc."
CREATURE_NAME_90,"May"
CREATURE_TITLE_90,"Thiếu nữ với giấc mơ làm giàu May"
CREATURE_DESC_90,"Thiếu nữ kinh doanh cửa hàng đặc biệt tại lâu đài Orvel. Một thiếu nữ luôn đối đãi mọi người với hình ảnh tươi sáng và hoạt bát thế này thì ai có thể ghé cho được? Cô lấy nhiều vật phẩm hữu dụng từ trong giỏ đồ của mình để giúp đỡ các đồng minh."
CREATURE_NAME_91,"Gladi"
CREATURE_TITLE_91,"Mãnh thú của Đấu Trường"
CREATURE_DESC_91,"Người chinh phục Đấu trường của Orvel. \n Ai cũng lo ngại sức mạnh tinh thông của anh và gọi anh là Mãnh thú của Đấu Trường.\nQuyền pháp đáng sợ của anh có thể nghiền nát đối thủ trong thời gian ngắn."
CREATURE_NAME_92,"Veronica "
CREATURE_TITLE_92,"Con mắt minh mẫn Veronica "
CREATURE_DESC_92,"Cô nàng là thiên tài đến từ Tháp hiền minh, chính cô là người đã tái thiết lập công thức cho Phép thuật cổ tự. \nHiện nay, cô ấy đang đảm nhiệm vị trí tài vụ của Orvel và chuyên trách tổng quản tất cả các Guild.\nNhững kỹ năng phân tích xuất thần cùng với Phép thuật cổ tự mà cô sở hữu có thể cản phá kẻ địch."
CREATURE_NAME_93,"Loman"
CREATURE_TITLE_93,"Người giữ cổng đáng tin cậy Loman"
CREATURE_DESC_93,"Người giữ cổng của hoàng tộc Orvel.\nNếu không được hoàng gia cho phép, chẳng ai có thể bước qua vị trí gác của Loman.\nSức mạnh khủng khiếp từ cây kích của anh khiến quân địch phải chùn bước."
CREATURE_NAME_94,"Juno"
CREATURE_TITLE_94,"Bếp trưởng anh hùng Juno"
CREATURE_DESC_94,"Một trong những đầu bếp kỳ tài ở Orvel.\nTừ bình dân đến thượng hạng, cô có thể chinh phục mọi món ăn với tay nghề khéo léo của mình.\nMón cô nấu sẽ chữa lành thân thể và tiếp thêm sự cản đảm cho tâm hồn."
CREATURE_NAME_95,"Nicky"
CREATURE_TITLE_95,"Quản ngục trưởng tàn nhẫn Nicky"
CREATURE_DESC_95,"Một nữ chiến binh, Quản ngục trưởng tại Nhà ngục Orvel, nơi giam giữ những quái vật xấu xa nhất.\nSở hữu kỹ năng và sức mạnh sánh ngang với Mãnh thú đấu trường Gladi, cô ta gieo rắc nỗi sợ hãi lên tâm trí lũ quái vật.\nCây chùy quyền năng của cô có thể đánh tan xương nát thịt mọi kẻ địch."
CREATURE_NAME_96,"Dosarta"
CREATURE_TITLE_96,"Cơn gió thuần khiết Dosarta"
CREATURE_DESC_96,"Công chúa Tiên bảo vệ Tháp thách thức ở Vương quốc Elidora.\nCô ấy biết về Cổ vật cổ đại và sức mạnh của chúng nhiều hơn bất kỳ ai."
GETHERO_DESC_1,"Được chọn bởi Kiếm thánh Aea, chiến binh này nắm giữ thanh gươm có thể hạn chế sự di chuyển của kẻ thù. Khi vung thanh gươm này, anh ấy có thể đẩy lùi kẻ thù và tự cường hoá bằng sức mạnh của kiếm thánh."
GETHERO_DESC_2,"Một người bạn từ nhỏ của Kasel, cô ấy cũng là một nữ Linh mục phục vụ Nữ thần. Cô ấy trị thương và bảo vệ mọi thành viên bằng sức mạnh của ánh sáng. Với phước lành của Nữ thần, cô ấy có thể tăng sức mạnh phép thuật và sức kháng cự tạm thời."
GETHERO_DESC_3,"Một nữ phù thủy đến từ Tháp Đỏ, cô gái dũng cảm này sử dụng phép thuật lửa thực sự mạnh để thiêu cháy nhiều kẻ thù, và sau đó gây ra sát thương lớn hơn bằng cách làm cho than hồng phát nổ."
GETHERO_DESC_4,"Anh ấy từng là một sát thủ với quá khứ bị che giấu. Anh ấy rất giỏi đối mặt với các mục tiêu riêng lẻ, ra đòn tấn công mạnh, liên tục vào kẻ thù từ khoảng cách xa."
GETHERO_DESC_5,"Một kẻ thô lỗ trị vì bình nguyên tuyết của vùng đất băng giá, làm suy yếu nhuệ khí chiến đấu của kẻ thù bằng tiếng hét chói tai và rồi nhảy bổ vào chúng."
GETHERO_DESC_6,"Một sát thủ giết rồng huyền thoại từng săn giết vô số rồng. Sử dụng một chiếc khiên lớn thể phá vỡ đội hình của địch và lấy mạng chúng bằng lực đánh khủng khiếp."
GETHERO_DESC_7,"Một Yêu tinh trắng có kiến thức uyên bác về kỹ thuật cơ khí, sử dụng một khẩu thần công cầm tay để gây nổ sát thương, tấn công địch bằng những viên đạn đặc biệt và gây ra sát thương chí mạng cho chúng."
GETHERO_DESC_8,"Là Tù trưởng Thủy quái lâu năm của bộ tộc Sky Wind, phát động các cuộc tấn công nguyên tố sử dụng sức mạnh từ gió và bầu trời. Các tia sét làm tê liệt kẻ thù, trong khi quân đồng minh được chữa lành vết thương và ban phúc bởi gió."
GETHERO_DESC_9,"Một con quỷ máu lạnh mưu cầu niềm vui niêng cho mình. Dùng một lưỡi hái lớn để thu hoạch linh hồn của địch. Mụ ta thường xuất hiện ở giữa lòng địch và chém mọi thứ xung quanh."
GETHERO_DESC_10,"Một công chúa Tiên với vẻ cao quý, cô bảo vệ khu rừng thiêng. Những mũi tên mang năng lượng mặt trăng theo ý cô đuổi theo kẻ thù, còn những mũi tên mang năng lượng gió xuyên thủng kẻ địch một cách dữ dội."
GETHERO_DESC_11,"Nữ thánh ban phúc cho người anh hùng cứu thế giới trong quá khứ. Con quạ giận dữ bị nguyền rủa bắn những chiếc lông vũ sắc nhọn vào quân địch và phá bỏ hoàn toàn đội hình của chúng."
GETHERO_DESC_12,"Một hải tặc huyền thoại bị nguyền rủa và biến thành một cô gái nhỏ. Cô có khả năng thả rơi đạn súng thần công lên ngay đầu địch."
GETHERO_DESC_13,"Một tu sĩ tiên đã gia nhập Lực lượng đồng minh loài người khi Chúa tể Bóng tối xâm chiếm. Giao tiếp với thiên nhiên và tấn công địch bằng cây cối."
GETHERO_DESC_14,"Một nữ thợ săn lạnh lùng đã thuần hóa một con mãnh thú bọc giáp có khả năng săn gấu. Quăng bumơrang để chặn lối thoát của địch, và con mãnh thú bọc giáp khỏe sẽ xé nát kẻ địch bằng chiếc hàm chắc khỏe của mình."
GETHERO_DESC_15,"Anh trai của Kasel. Một cựu hiệp sĩ chu du thế giới, là một người đàn ông thép người bảo vệ các đồng minh ở tiền tuyến. Anh chặn đứng các đòn tấn công và tiêu diệt địch, khiến anh trông giống như một bức tường sắt."
GETHERO_DESC_16,"Sinh vật nửa người nửa thú, sử dụng bóng đèn linh hồn để dẫn đường cho các linh hồn. Chữa lành vết thương của đồng minh bằng sức mạnh linh hồn. Quấy nhiễu kẻ thù hoặc phục hồi Năng lượng cho đồng minh nhờ sự giúp sức của các linh hồn."
GETHERO_DESC_17,"Một tiên bóng tối chuyên săn giết kẻ thù trong bóng tối. Bắn chiếc nỏ đầy thù hận bằng sự tối tăm để xuyên thủng kẻ thù không thương tiếc."
GETHERO_DESC_18,"Một lính đánh thuê chuyên dùng một thanh kiếm nhẹ bằng một tay. Né đòn bằng các động tác nhanh nhẹn \nvà xuyên thủng kẻ thù bằng mũi nhọn của thanh kiếm."
GETHERO_DESC_19,"Chịu sự nguyền rủa của Rồng Băng, Pavel có thể sử dụng sức mạnh phép thuật của Rồng Băng. Sử dụng phép thuật băng giá mạnh mẽ làm đóng băng kẻ thù."
GETHERO_DESC_20,"Hiệp sĩ giám hộ này mang một tấm khiên và cây thương khổng lồ. Chịu được đòn công của kẻ thù bằng độ cứng tuyệt đối và làm rung kẻ thù bằng cây thương của mình."
GETHERO_DESC_21,"Một Tiên nữ cánh chim chuyên đấu giáp lá cà bằng các khớp ngón tay của mình. Di chuyển nhanh giữa địch và tiêu diệt chúng. Đập mạnh kẻ thù bằng cách tung ra các đòn tấn công vũ bão liên tiếp."
GETHERO_DESC_22,"Một tay bắn tỉa đến từ một đế chế ở trong một môi trường cực lạnh. Bình tĩnh nhắm mục tiêu trong bất kỳ hoàn cảnh nào. Càng tập trung thì cô càng trở nên mạnh hơn."
GETHERO_DESC_23,"Một hiệp sĩ quỷ chuyên sử dụng các dung nham của Lực lượng bóng tối. Gây sát thương bỏng không ngừng cho kẻ thù, và tiêu diệt kẻ thù bằng cách sử dụng hàng rào bảo vệ như đá granit để chống lại các sát thương do kẻ thù gây ra."
GETHERO_DESC_24,"Một Linh mục đi lang thang đến từ Dòng tu Lua. Gây ra vụ nổ thiêng để đồng thời chữa lành vết thương cho đồng minh và tiêu diệt kẻ thù."
GETHERO_DESC_25,"Một cô gái bất tử sau khi chiến đấu với Binh đoàn quỷ trong quá khứ. Luôn kéo theo chiếc quan tài mà mình ngủ bên trong. Tự hồi phục bằng cách để lại một dấu vết tử thần trên kẻ thù của mình."
GETHERO_DESC_26,"Một nữ quý tộc đến từ Orvelia. Với phẩm chất của một thiên tài, cô nàng đã đạt được danh hiệu 'Violet' (cấp bậc Tím) từ Tháp Hiền triết\nSử dụng chiếc dù che nắng yêu thích, cô ấy bắn đạn năng lượng mạnh mẽ về phía kẻ thù. "
GETHERO_DESC_27,"Ký giả của Thư viện Hoàng gia Orvelia. \nAnh chàng sử dụng cổ tự để giúp hồi máu đồng minh và xóa bỏ các phép thuật có lợi từ kẻ thù."
GETHERO_DESC_28,"Đội phó của  của Đội Bảo vệ Hoàng gia. \nThanh kiếm âm thanh của anh ấy có thể cắt qua phép thuật. \n Kỹ năng của anh chàng cho phép tấn công kẻ địch nguy hiểm nhất trước tiên."
GETHERO_DESC_29,"Một đứa bé không rõ danh tính luôn vác theo cái ná cao su to bằng cả người mình. Đạn phóng của cô bé càng bay xa càng trở nên mạnh hơn."
GETHERO_DESC_30,"Một nữ Thánh tu bảo vệ Ốc đảo của Sa mạc Aegina.\nMột con Rồng nước đã sống một cuộc đời vô tận.\n Sức mạnh nước của cô ấy có quyền năng trị thương mạnh mẽ."
GETHERO_DESC_31,"Một thiên thần cấp cao đã giáng thế để trừng phạt lũ quỷ kích động gây hỗn loạn.\nGiang cánh bay vút lên không trung, những mũi tên của anh gây mưa phán quyết lên lũ bất lương"
GETHERO_DESC_32,"Công chúa ma cà rồng đã từng giao chiến với bọn ma tộc cùng các anh hùng khác từ 100 năm trước.\nDù là người bất tử thuộc dòng thuần chủng, nhưng vẫn đang hồi phục sức mạnh từ sau chiến tranh trong quá khứ.\n Tấn công bằng sức mạnh truyền lại từ người thân và chi phối của dòng máu."
GETHERO_DESC_33,"Một pháp sư dị đoan có khả năng kiểm soát không gian.\NNăng lượng của ông ta phóng qua không gian để triệu hồi hàng rào tạo thành từ các thanh kiếm vô cực."
GETHERO_DESC_34,"Một nhà phát minh thiên tài luôn hy vọng đến một ngày mọi người đều có thể tiếp cận với phép thuật.\n Con Robot Quái vật đá của cô nàng chính là vũ khí, giúp tiêu diệt mọi kẻ thù"
GETHERO_DESC_35,"Còn được mệnh danh là Bài Ca Sói Bạc Điên Cuồng, một người đàn ông không bao giờ để chuyện gì làm mình ngạc nhiên, và cũng vô trách nhiệm đến tột cùng. Tuy nhiên, một khi trận chiến bắt đầu, anh trở thành một con Sói Bạc bất khả xâm phạm, khuấy đảo chiến trường thành khu vực tàn sát của mình."
GETHERO_DESC_36,"Anh hùng dũng mãnh bảo vệ thế giới loài người khỏi sự đe dọa của bọn ma tộc từ rất lâu. Hủy diệt địch bằng cây trụ chứa đựng chúc phúc của nữ thần."
GETHERO_DESC_37,"Một sát thủ tinh anh thuộc Mặt Nạ Cười và một đồng nghiệp cũ của Roi.\n Cô nàng là 'Kẻ dọn dẹp' của tổ chức, và công việc chính là giết bất cứ kẻ phản bội nào.\n Cô nàng phục kích kẻ địch và nhanh chóng đưa chúng vào sự chết chóc im lặng, nhanh chóng."
GETHERO_DESC_38,"Đứa con mang dòng máu lai giữa con người và ma tộc. Bị nguyền rủa vì chính sự tồn tại của bản thân. Anh vung cánh tay phải nơi dòng máu ma tộc mạnh mẽ cuồn cuộn chảy phân đối thủ thành từng mảnh."
GETHERO_DESC_39,"Nữ chính Femme Fatale của Gold Bar. Đúng như tên gọi của một ác nữ, quả bom mê lực của sự quyến rũ và gợi tình gây ấn tượng mạnh từ ban đầu. Cô khích lệ những đồng minh khác với những điệu nhảy nóng bỏng."
GETHERO_DESC_40,"Người chiến binh đầu tiên của Công Quốc lụi tàn Gray, anh phiêu bạt khắp thế gian để tìm kiếm chủ nhân lưu lạc Jane. Anh mang theo mình ngọn giáo với sức mạnh khủng khiếp, không khoan nhượng trước bất kì ma tộc nào."
GETHERO_DESC_41,"Người kế thừa y thuật trị liệu cho con người thời kì khan hiếm Linh Mục và Thuật Hồi Phục. Cô phát thuốc từ máy tiêm khổng lồ để trị liệu giúp đồng minh mạnh mẽ hơn và làm suy yếu đối thủ."
GETHERO_DESC_42,"Nhà ảo thuật dính lời nguyền của linh vật Redpur biến thành hình hài của Redpur. Tấn công đối thủ thông qua đồng hồ dính ma thuật và tạo phép \n giúp đồng minh có thể sử dụng năng lực nhanh chóng."
GETHERO_DESC_43,"Một đứa trẻ tà giáo của ma tộc, một ác ma đích thực khi lấy mục tiêu là ăn thịt bọn người ma tộc mạnh mẽ để nuôi sức mạnh của mình. \nĐể ăn thịt bọn người tộc ma quái mạnh mẽ đến từ thế giới vật chất, cô ấy đã xuất hiện trên thế giới này sau khi vượt qua kẽ hở của không gian. \nCái gai sau lưng cô ấy tồn tại là để đâm và xé toạc kẻ địch."
GETHERO_DESC_44,"Trước đây cô là sĩ quan thuộc bộ lãnh đạo quân đội Orvelia, hiện nay là phụ tá chuyên trách cho Aisha - con gái rượu của gia tộc Daphnel Pon nổi tiến là thiên tài của tháp hiền nhân."
GETHERO_DESC_45,"Một chiến binh nữ Barbarian du ngoạn khắp đại lục săn tìm những tên quái vật quấy rối con người. Kẻ sát rồng đơn độc đã thức tỉnh Rồng Điên Svelta.\n Uy lực và sức mạnh của đại tên cô nắm giữ có thể phá hủy ngay cả bức tường thành vững chắc."
