KEY,German
CREATURE_STORY_32,"Eine Vampirprinzessin, die sich vor 100 Jahren Kyle in dessen Kampf gegen die Dämonen anschloss. Sie ist ein reinblütiger Vampir, die über 500 Jahre alt ist. Sie ist beinahe unsterblich und wird als die Königin der Vampire betrachtet. Der enorme Einsatz ihrer Kräfte während des Dämonenkriegs forderte seinen Tribut und die unsterbliche Prinzessin nahm fortan eine kinderähnliche Gestalt an. Nach dem Krieg mischte sie sich unter die Menschen und beobachtete die nächsten 100 Jahre lang die Veränderung der Welt, während sich ihre Macht langsam erholte. Als die Dämonen wiederauftauchten und das Heilige Schwert erwachte nahm Lewisia die plötzlichen Energiewechsel wahr. Bald danach begab sie sich auf eine Reise um den neuen auserwählten Krieger zu finden und zu beobachten."
CREATURE_STORY_33,"Ein geheimnisvoller, Dimensionen überschreitender Zauberer mit klar erkennbarer Heterochromie. Das immerwährende Lächeln auf seinem Gesicht signalisiert die Weisheit von jemandem, der durch das gesamte Universum sieht. Er zeigt großes Interesse an Leuten mit speziellen Fähigkeiten und schätzt es, diese zu testen. Seine Fähigkeit, sich durch den Raum teleportieren zu können, scheint ihn vom Reich der Sterblichen zu entkoppeln und er vermag es sogar, durch Dimensionen zu reisen. Seine wirkliche Motivation ist unbekannt, doch es scheint sicher, dass er immer danach trachtet, anderen zu helfen."
CREATURE_STORY_34,"Eine geniale Technomagierin aus dem Königreich von Orvelia. Sie ist stets optimistisch und Fehlschläge scheinen sie nicht zu stören. Sie träumt davon, ein Gerät zu erfinden, das jedem für einen Tag magische Kräfte verleiht. Sie besitzt einen magischen Assistenten, den sie nach Jahren der Forschung zum Leben erweckte. Nachdem die Dämonen auf die Erde gekommen waren, konzentrierte sie ihre Forschung auf die Entwicklung von Waffen, die jedem den Kampf gegen die Eindringlinge ermöglichen sollten."
CREATURE_STORY_35,"Er ist manchen als Lied des Silbernen Wahnsinns bekannt und unglaublich unsicher in allen seinen Tätigkeiten. Er fühlt sich keineswegs für irgendjemanden um ihn herum verantwortlich. Verfällt er jedoch in den Kampfmodus, verwandelt er sich in einen unantastbaren Silberwolf, der über das Schlachtfeld stürmt. Über seine Vergangenheit ist nichts bekannt. Eines ist sicher: hat ihn der Rausch des Kampfes einmal erfasst, vermag er nicht zwischen Freund und Feind zu unterscheiden. In diesem Zustand in seiner Nähe zu verweilen ist weit gefährlicher, als eine tickende Bombe in Händen zu halten."
CREATURE_STORY_36,"Ein Held, der zahllose Leben vor den Dämonen rettete und der gegenwärtige Kommandant der Heiligen Ritter der Kirche von Lua. Dieser tapfere und erfahrene Ritter jagt seit seiner Jugend überall in Orvelia nach Dämonen. Außerdem ist er der Direktor des Waisenhauses, in dem Kasel, Frey und Clause aufwuchsen. Er bildete in Orvelia zahlreiche Krieger aus und wird als deren spiritueller Anführer betrachtet. Er plant, aufgrund seines Alters von seiner Position abzutreten, doch die Stärke, über die er trotz seiner Jahre verfügt, führte bisher stets zu einer Ablehnung seiner Ruhestandsanfragen."
CREATURE_STORY_37,"Eine Assassinin der Lachenden Maske und Kollegin von Roi. Obwohl sie als Halbelfin gegenüber Roi einen körperlichen Vorteil hat, fehlen ihr seine irdische Weisheit und seine Fähigkeit, sich mit anderen zu vernetzen – Fähigkeiten, die ihn für groß angelegte Unternehmungen unersetzbar gemacht hatten. Dadurch hat sie einen gewissen Minderwertigkeitskomplex. Als 'Säuberungskommando' der Organisation wurde sie damit betraut, Verräter zu eliminieren. Als Roi der Organisation den Rücken kehrte, ließ sie all ihre Aufgaben zurück, um ihm nachzustellen und seine Beweggründe herauszufinden. Es ist nicht bekannt, was sie vorhat, sobald sie ihn gefunden hat."
CREATURE_STORY_38,"Der Sohn von Lucikiel ist ein mächtiger Dämonenoffizier, der das Fürstentum Gray zu Fall brachte. Er ist bedacht und vorsichtig und in Wirklichkeit halb Mensch. Im Kampf übermannt ihn sein Dämonenblut, wodurch er arrogant und gewalttätig wird. Sein Vater, dem er niemals begegnete, vererbte ihm seine Macht. Er ist stolz darauf und versucht nicht, sie zu verstecken. Weil er nur zum Teil ein Dämon ist, durchlebt lediglich einer seiner Arme die Verwandlung. Doch bereits dieser Arm enthält immense Macht und es ist nicht leicht für ihn, ihn ganzheitlich zu kontrollieren. Wenn er die Kontrolle über den Arm verliert, ist man gut beraten, sich unmittelbar und so weit wie möglich von ihm zu entfernen."
CREATURE_STORY_39,"Sie ist die Besitzerin der 'Goldenen Kneipe', der größten und luxuriösesten Taverne in Vespia. Hinter ihrer protzigen Fassade dient die Taverne in Wahrheit als geheimer Treffpunkt der gesellschaftlichen Elite, an dem ein regelmäßiger Austausch von unbezahlbaren Geheiminformationen stattfindet. Ihr natürlicher Charme und ihre Wortgewandtheit lassen sie schnell persönliche Hindernisse überwinden und das Vertrauen Anderer gewinnen. Ihre wahre Identität ist die einer Händlerin geheimer Informationen und Waffen."
CREATURE_STORY_40,"Ein Ritter, der vor 100 Jahren in den Diensten des Fürstentum Gray stand und ein Bewunderer von Jane Gray war. Theo war der Erste Ritter des Fürstentums und Führer des Blitz-Legios. Während der Schlacht gegen die Dämonenarmee wurde die Gebirgsfestung überrant da das Siegel gebrochen wurde. Auf Janes Befehl rückte Theo aus, es zu bergen. Während er fort war, attackierten mächtige Dämonenoffiziere den königlichen Palast. Theo kehrte um, um sie trotz schwerster Verletzungen zu bekämpfen, konnte sie jedoch nicht alleine besiegen. Als die Schlacht vorbei war, hielt er die Leiche der Prinzessin in seinen Armen und schrie seinen Schmerz durch die Ruinen des Palastes. Plötzlich bot ihm ein geheimnisvolles Wesen die Chance, seine Prinzessin für alle Ewigkeit zu verteidigen. Als er einwilligte, verfiel er in einen tiefen Schlaf."
CREATURE_STORY_41,"Eine Kundige der Heilkünste, die sich entfalten konnte, als die Vorräte der Priester gering waren. Sie erbte ihr medizinisches Talent von ihrem Vater, doch als sie in ihrem Wissensdurst mit der Erforschung von Giften begann, überschritt sie eine rote Linie. In der Folge wurde sie aus der medizinischen Gesellschaft ausgeschlossen, doch ihr Tatendrang blieb uneingeschränkt groß. Ihr Grundrespekt für alles Lebendige hinderte sie allerdings daran, experimentelle Ergebnisse für ihre Giftforschung zu erzielen. Als die Dämonen kamen, war sie voll der Freude, endlich seltene und wertvolle Versuchspersonen gefunden zu haben."
CREATURE_STORY_42,"Vor langer Zeit war er ein Mechaniker im königlichen Palast von Orvelia. Doch die mythischen Redpur-Kreaturen verfluchten ihn, wodurch er selbst zu einem Redpur wurde. Seit seiner Verwandlung vergingen Ewigkeiten, woraufhin er sein eigenes Alter vergaß. Als er noch ein Mensch war, erfand er die erste tragbare Uhr, doch niemand in Orvelia erkannte ihren Wert. Um seiner Erfindung die nötige Anerkennung zu verschaffen, machte er sich auf, ins Kaiserreich zu reisen. Unterwegs wurde er von einer Gruppe Redpur verflucht, die ihn für einen Wilderer hielten. Der Fluch veränderte auch seine Uhr, wodurch sie die magische Fähigkeit bekam, den Zeitfluss in einem lebenden Körper zu kontrollieren. Außerdem hielt Oddys eigene Zeit ebenfalls an."
CREATURE_STORY_43,"Eine Rebellin unter den Dämonen, die ihre eigene Macht vergrößert, in dem sie andere, mächtige Dämonen verschlingt. Sie verkörpert alles, wofür ein Dämon im schlimmsten Sinne steht. Sie überquerte den Dimensionsriss, um die Dämonen auf dem Weg ins Erdenreich aufzuspüren und zu verschlingen. Sie limitierte sich selbst in ihrer Macht und nahm die Gestalt eines kränklichen jungen Mädchens an, um ihre Opfer noch mehr zu demütigen. Sie hasst Schwächlinge, die sich für stark halten. Auf der anderen Seite respektiert sie jene, die ihre eigenen Schwächen eingestehen und ihr Leben auf der Suche nach Stärke riskieren."
CREATURE_STORY_44,"Eine frühere Offizierin der Streitkräfte von Orvelia. Nach einem fehlgeschlagenen Versuch, Korruption unter den militärischen Führern aufzudecken, wurde sie entlassen. Um ihre korrupten Machenschaften geheim halten zu können, schickten die Militärs immer wieder Auftragsmörder, um sie zu beseitigen. Ihr langer und einsamer Kampf forderte langsam psychischen und physischen Tribut. Eines Tages bot ihr die aristokratische von Daphnel-Familie ihren Schutz im Gegenzug für ihre Dienste. Sie willigte ein und arbeitet seitdem als Aishas Magd im Turm der Weisen. Bis heute versieht sie hingebungsvoll ihren Dienst als Leibwächterin. Ihre gesamten Einkünfte schickt sie allerdings an einen unbekannten Empfänger."
CREATURE_STORY_45,"Eine Barbarenkriegerin, spezialisiert auf den Umgang mit bedrohlichen Monstern. Dank einer körperlichen Eigenheit ist ihre Muskelkraft um ein Vielfaches stärker als die eines normalen Barbarenkriegers. Sie führt ihren Großbogen, der größer ist als sie selbst, mit solcher Leichtigkeit, dass die Leute sie als wandelnde Belagerungswaffe bezeichnen. Sie ist eine gutherzige und hilfsbereite Frau, doch im Kampf offenbart sich ihre barbarische Aggressivität. Einst metzelte sie einen wahnsinnigen Drachen namens Svelta, was ihr den Spitznamen 'Drachenschlächterin' einbrachte."
CREATURE_STORY_46,"Ein Prinz und Nachfolger des Gottkönigs des uralten Wüstenkönigreiches, der die Macht besitzt, den Wüstensand zu beherrschen. \nAls junger Anführer des Mauhata-Stammes der Wüstenkrieger wurde er hart trainiert und ausgebildet, um ein würdiger Nachfolger des Gottkönigs zu werden. \nAls die Mitglieder des Trovatia-Stammes, ihre eingeschworenen Brüder, am Schrein des Flusses beteten, um den Gottdrachen zu erwecken, führte er seine Krieger an, um alle Dämonen zu besiegen, die sich der Oase näherten. \nZusammen mit dem Gottdrachen und Laudia, ihrer Priesterin, erfüllt er seine Rolle als Wüstenkrieger und verteidigt seine Heimat. \nEr hofft, dass seine Anstrengungen den verstorbenen Gottkönig mit stolz erfüllen."
CREATURE_STORY_47,"Die meisten Leute wissen keine Antwort,\nwenn man nach der berühmtesten Schneiderin des Orbis-Kontinents fragt.\nWer aber über Gewänder Bescheid weiß,\nwird stets den gleichen Namen nennen: Yuria.\nYuria, eine Schneiderin aus Penteonia,\nstellt für ihre Aufträge immer die gleichen zwei Bedingungen.\nErstens will sie etwas Zeit mit ihrer Kundschaft verbringen,\ndamit sie eine Inspiration für die Kleidung findet.\nZweitens darf ihre Kundschaft nicht lügen\noder sich anders als sie wirklich ist darstellen.\nDie erste Bedingung rührt aus ihrer Gabe der ‚Voraussicht‘ her,\nmit der sie den Schicksalsfaden ihrer Kunden erspürt und mit der Nadel in den Stoff näht.\nDie zweite Bedingung kommt daher, dass sie die Wahrheit erspüren kann und Lügen abstoßend findet.\nFür jene, die nicht aufrichtig sein können, will sie nicht arbeiten.\nIhre Meisterstücke aus den gelesenen Schicksalen sind wertvoll wie Sternenlicht.\nUm sie zu erlangen, haben Adlige gemordet und sind gestorben.\n"
CREATURE_STORY_48,"Handwerkerin und Besitzerin der Musikinstrumentenwerkstatt Accelerando in der Hauptstadt.\nSie wird von den Besuchern für ihre lebhafte Persönlichkeit, den sanften Ton und aufrichtige Reaktionen gut geschätzt.\nNach außen hin wirkt sie zwar, wie eine gewöhnliche Handwerkerin, die trotz ihres jungen Alters viel vom Handelsgeschäft versteht und gut in ihrem Handwerk ist, aber ...\nIn Wirklichkeit ist sie in der Widerstandgruppe tätig.\nDabei ist sie für das Sammeln von Informationen zuständig und als Verbindungsperson tätig. Um dieser Aufgabe nachzugehen und viele Informationen zu sammeln, geht sie getarnt als Instrumentenhändlerin oft auf Reisen im ganzen Kaiserreich.\nIhre Gefährten vertrauen ihr aufgrund ihrer Pünktlichkeit und Tarnung.\nDarüber hinaus wird das Hinterzimmer ihrer Werkstatt als Widerstandsnest von der Résistance verwendet. Hier versammeln sich täglich Aktivisten aus den unterschiedlichsten Orten."
CREATURE_STORY_49,"Eine Astrologin und Teil einer Wandertruppe namens 'Sternenstaub'. Als Mitglied der Hexenvereinigung ist sie angewiesen, an einem bestimmten Ort zu verweilen und als Teil ihrer Praxis den Lauf des Schicksals zu lesen. Gegenwärtig ist sie auf Reisen und sucht nach einem Mann mit einem bestimmten Schicksal, der ihr im Traum erschienen ist. Sie glaubt, dass der Man aus ihrem hellseherischen Traum dazu bestimmt ist, der Retter der Welt zu werden. Ihre Priorität ist das Auffinden dieses Mannes, um anschließend bei ihm zu bleiben. Fragt man sie nach ihrem zweiten Ziel ... errötet sie, ist plötzlich gar nicht mehr so ruhig wie sonst und schwärmt von ihrer Zukunft mit dem Mann ihres Schicksals."
CREATURE_STORY_50,"Eine neugierige Händlerin, die mit allen menschenbekannten Giften handelt. Sie ist die Tochter zweier wandernder Alchemisten, die aus einer entfernten Nation eingereist waren. Andere Händler bezeichnen sie als 'die Händlerin des Todes', doch sie ist andere Meinung. Sie behauptet, dass kein Gift grundsätzlich böse ist und dass dessen wahre Natur allein durch seine Verwendung bestimmt wird. Wie jede gute Händlerin ist sie der Meinung, dass ein Werkzeug nur so gut oder böse ist wie jener, der es einsetzt. Seit dem Wiedererscheinen der Dämonen reist sie herum und sucht nach dem richtigen Gift für den Einsatz gegen die Eindringlinge."
CREATURE_STORY_51,"Als mächtiger Engel beschützt sie den Engelshafen. Sogar unter den Engeln, die die Macht des Lichts kontrollieren, hat sie eine besondere Verbindung zur Sonne, deren göttliches Licht sie sich im Kampf gegen die Dunkelheit zunutze macht. Sie ist mit dem Schutz der Seelen anderer Engel in Erwartung der Auferstehung betraut. Als das Heilige Schwert wieder auf der Welt erschienen war, erhörte sie den göttlichen Ruf, sich dem neuen Beschützer der Welt anzuschließen. Sie kümmert sich darum, dass kein auserwählter Krieger jemals wieder der Dunkelheit erliegen möge."
CREATURE_STORY_52,"Deckname: Jagdhund. Ein Kopfgeldjäger, bekannt als Höllenhund. Es heißt, dass niemand diesem ehemaligen Offizier der Kaiserlichen Marine entkommen würde, wenn er einmal die Fährte aufgenommen hatte. Der einzige Trost für Verbrecher ist die Tatsache, dass dieser Mann seine Motivation nicht allein von der Höhe des Kopfgelds ableitet. Es gibt zwar viele Theorien, doch die glaubwürdigste ist, dass er nach Rache dürstet. Man sagt, in manchen Momenten könne sich sein kaltes Herz allerdings scheinbar erwärmen: nämlich dann, wenn er eine alte Halskette hervorkramt, die niemand je zu Gesicht bekommen hat."
CREATURE_STORY_53,"Eine mächtige Dämonin, die einst zu den Offizieren gehörte, die dem Dunklen Lord Angmund dienten. Sie vermag es, sämtliche Flüche der Welt zu beherrschen. Doch ihr wahres Ziel besteht weder darin, den Dunklen Lord wiederzubeleben noch die Weltherrschaft an sich zu reißen. Sie glaubt, alles, was auf der Welt geschieht, wäre nur Teil eines großen Dramas und sie das Publikum. Sie handelt wie eine Drehbuchautorin, die Szenarien überarbeitet, die Fäden im Hintergrund zieht und gespannt darauf wartet, wie sich die Szene schlussendlich entwickelt."
CREATURE_STORY_54,"Ein sehr eigenwilliger Geist.\nAlle, die sie zu Gesicht bekommen, halten sie wahrscheinlich für einen gewöhnlichen Geist eines Mädchens, doch sie ist kein singuläres Geisterwesen, sondern eine Verschmelzung zahlloser Seelen.\nIhre überbordenden Geisterkräfte sind mächtig genug, um Seelen erzittern zu lassen und Flüche nach freiem Willen gegen Feinde zu wirken.\n\n... Wie ein normaler Geist eben.\n\nManche behaupten, dass sie aus der Verschmelzung junger Seelen geboren wäre, die im Dämonenkrieg vor 100 Jahren gestorben sind – Kinderseelen, die, genau wie im Leben zuvor, zu rein und unschuldig sind, um Flüche auf sich zu tragen.\nDa Lavril aus ihnen entstammt, ist ihr Verstand milde und gütig.\nDoch die Natur ihres Seins darf nicht vergessen werden:\nSie ist eine Verschmelzung von Kinderseelen.\nEin Kind ist wie ein Stück weißes Papier – was darauf gezeichnet wird, bestimmt den Charakter des Kindes.\nOhne entsprechende Führung stellt sie eine große Bedrohung für die Welt dar."
CREATURE_STORY_55,"Die 101. Erbin der ShadowHilt und Erzes Schwester.\nDie Leute bezeichnen sie wegen ihrer unwirschen Art als kaltblütig, doch einst war sie fröhlich – früher, als sie noch mit ihrer geliebten Schwester Erze gemeinsam lebte. Seria war stets voller Mitgefühl für ihre schwächliche Schwester und überfürsorglich, bemerkte aber dabei nicht, dass sie Erze damit in noch größere Verzweiflung trieb.\nEines Tages geriet Erze während einer Mission in eine Falle. Sie wurde gerettet, doch ihre Krankheit begann sich drastisch zu verschlechtern. In der Zwischenzeit wurde Seria ins Windland-Schneegebirge geschickt, um die Vampirprinzessin aufzuspüren.\nSie bekam den Zustand ihrer Schwester zwar flüchtig mit, begab sich aber auf ihre höchst wichtige Mission und betete, dass alles gut gehen würde.\nDoch die Tragödie nahm ihren Lauf, als würde sie sich über Serias Gebete lustig machen.\n- Oh, meine geliebte Schwester, Seria!\nSeria kehrte zurück und fand die Leichen ihrer Kameraden tot am Boden liegend, kalt wie Eis.\nErze empfing sie mit zwei scharfen Fangzähnen und voller Blutdurst.\nSeria verfiel in ein Wechselbad der Gefühle.\nIhr Herz war gebrochen, doch sie sprach mit kühler, ruhiger Stimme.\n- Du ... du bist nicht länger meine kleine Schwester. Du bist eine verfluchte Blutsaugerin."
CREATURE_STORY_56,"Erze war die zweite Tochter der Familie ShadowHilt und beschloss, in die Fußstapfen ihrer geliebten Schwester Seria zu treten und ebenfalls eine Vampirjägerin zu werden. Aufgrund ihres schwachen Körperbaus konnte sie nie lernen, mit Schwertern zu kämpfen, aber dank ihrer magischen Talente wurde sie dennoch eine bekannte Jägerin. Eines Tages tappte sie während einer Operation in eine Falle und wurde von einem mysteriösen Vampir in die Schulter gebissen.\nIhre ohnehin schon schwache Konstitution verschlechterte sich weiter und manifestierte sich in starken Kopfschmerzen und allnächtlichem Durst. Erze wusste, was das bedeutet und was mit ihr passieren würde. Sie versteckte den Biss und versuchte, selbst ein Heilmittel zu finden, woraufhin sie sich von ihren Kameraden distanzierte.\nIn der Zwischenzeit wurde Seria zum Windland-Schneegebirge entsandt, um nach der Vampir-Prinzessin zu suchen, die vor 100 Jahren verschwand.\nEines Tages ging ihre Schwester ...\n– Ah, Seria ... Ich kann es nicht mehr kontrollieren ...\nStill und heimlich fing Erze an, ihren Kameraden die Kehle durchzuschneiden."
CREATURE_STORY_57,"Ein Gottdrache der Oase und eine Schwester der Priesterin des Wassers. Sie ist noch ein junger blauer Drache und liebt ihre viel ältere Schwester sehr. \nAls Laias von 100 Jahren in einen tiefen Schlaf fiel, weil sie in der Schlacht ihre Kräfte verausgabt hatte, verteidigte Lilia den Schrein des Flusses ganz allein.\nErst als sie hörte, wie die Kinder der Wüste verzweifelt beteten, weckte sie die Priesterin des Wassers, um sie zu beschützen. \nAnders als ihre sanfte und nachdenkliche Schwester ist sie recht streng, und die Art, wie sie die Kräfte von Fluss und Wasser beherrscht ist ebenfalls aggressiver. \nSie sieht es als ihre Aufgabe an, ihre wunderschöne Schwester vor unwürdigen, flirtenden Männern zu beschützen."
CREATURE_STORY_58,"Die Trovatia sind ein Nomadenstamm der Aegina-Wüste, die die Traditionen und die Religion des uralten Wüstenkönigreiches geerbt haben. \nLaudia ist die Tochter des Stammesführers und dient der Priesterin des Wassers, Laias. Außerdem kümmert sie sich für ihren Vater um den Stamm. \nAls sie um Hilfe betete, erwachten der Gottdrache Lilia und ihre Schwester Lilia aus ihrem langen Schlaf und führten sie und ihren Stamm in den Schrein, um sie zu beschützen. \nSeitdem bekämpfte Laudia Dämonen in der Wüste, zusammen mit Zafir, dem Anführer des Mauhata-Stammes der Wüstenkrieger."
